nodes;pipe 1;pipe 2;reduction;kernel;hs_st;k;st_result;ke_result;equal
1500;21.611;3.641;2.719;0.922;0.0;14;0.0;0.0;1.0
1500;21.302;3.6870000000000003;2.749;0.938;0.0;14;0.0;0.0;1.0
1500;21.223;3.812;2.859;0.953;0.0;14;0.0;0.0;1.0
1500;22.423;3.75;2.797;0.937;0.016;14;0.0;0.0;1.0
1500;22.367;3.798;2.829;0.937;0.032;14;0.0;0.0;1.0
1500;26.053;3.765;2.797;0.968;0.0;14;0.0;0.0;1.0
1500;21.425;3.6879999999999997;2.703;0.985;0.0;14;0.0;0.0;1.0
1500;11.485;3.703;2.734;0.953;0.016;14;0.0;0.0;1.0
1500;21.551;3.781;2.797;0.984;0.0;14;0.0;0.0;1.0
1500;21.474;4.063;3.016;1.047;0.0;14;0.0;0.0;1.0
1500;21.175;3.705;2.736;0.969;0.0;14;0.0;0.0;1.0
1500;23.427;3.6719999999999997;2.719;0.953;0.0;14;0.0;0.0;1.0
1500;22.689;3.656;2.719;0.922;0.015;14;0.0;0.0;1.0
1500;21.056;3.6559999999999997;2.703;0.953;0.0;14;0.0;0.0;1.0
1500;21.205;3.7809999999999997;2.796;0.969;0.016;14;0.0;0.0;1.0
1500;21.673;3.738;2.785;0.953;0.0;14;0.0;0.0;1.0
1500;21.493;3.781;2.765;1.0;0.016;14;0.0;0.0;1.0
1500;20.986;3.767;2.766;1.001;0.0;14;0.0;0.0;1.0
1500;20.564;3.719;2.766;0.953;0.0;14;0.0;0.0;1.0
1500;20.175;3.7030000000000003;2.765;0.938;0.0;14;0.0;0.0;1.0
1500;20.345;3.6900000000000004;2.765;0.925;0.0;14;0.0;0.0;1.0
1500;23.833;3.735;2.782;0.953;0.0;14;0.0;0.0;1.0
1500;21.783;3.844;2.844;0.984;0.016;14;0.0;0.0;1.0
1500;20.995;3.922;2.86;1.031;0.031;14;0.0;0.0;1.0
1500;20.507;4.579;3.579;0.985;0.015;14;0.0;0.0;1.0
1500;20.55;4.609999999999999;3.61;1.0;0.0;14;0.0;0.0;1.0
1500;21.191;4.297000000000001;3.297;1.0;0.0;14;0.0;0.0;1.0
1500;25.308;4.329;3.329;0.969;0.031;14;0.0;0.0;1.0
1500;23.409;4.347;3.378;0.969;0.0;14;0.0;0.0;1.0
1500;22.519;4.498;3.467;1.0;0.031;14;0.0;0.0;1.0
1500;20.83;4.704;3.688;1.001;0.015;14;0.0;0.0;1.0
1500;22.192;5.311999999999999;4.281;1.031;0.0;14;0.0;0.0;1.0
1500;23.674;4.189;3.016;1.173;0.0;14;0.0;0.0;1.0
1500;24.095;3.705;2.736;0.969;0.0;14;0.0;0.0;1.0
1500;25.553;3.687;2.703;0.984;0.0;14;0.0;0.0;1.0
1500;27.659;3.69;2.703;0.971;0.016;14;0.0;0.0;1.0
1500;27.245;3.734;2.719;1.0;0.015;14;0.0;0.0;1.0
1500;20.251;3.751;2.719;1.032;0.0;14;0.0;0.0;1.0
1500;24.695;3.7640000000000002;2.749;1.015;0.0;14;0.0;0.0;1.0
