nodes;pipe 1;pipe 2;reduction;kernel;hs_st;k;st_result;ke_result;equal
1500;0.016;3.499;2.734;0.765;0.0;3;0.0;0.0;1.0
1500;0.015;3.499;2.75;0.749;0.0;3;0.0;0.0;1.0
1500;0.016;3.5;2.75;0.75;0.0;3;0.0;0.0;1.0
1500;0.016;3.5;2.75;0.75;0.0;3;0.0;0.0;1.0
1500;0.0;3.499;2.734;0.765;0.0;3;0.0;0.0;1.0
1500;0.015;3.499;2.734;0.765;0.0;3;0.0;0.0;1.0
1500;0.016;3.593;2.718;0.875;0.0;3;0.0;0.0;1.0
1500;0.016;3.854;2.995;0.859;0.0;3;0.0;0.0;1.0
1500;0.015;3.499;2.733;0.766;0.0;3;0.0;0.0;1.0
1500;0.0;3.484;2.719;0.765;0.0;3;0.0;0.0;1.0
1500;0.016;3.469;2.719;0.75;0.0;3;0.0;0.0;1.0
1500;0.015;3.483;2.718;0.765;0.0;3;0.0;0.0;1.0
1500;0.016;3.53;2.78;0.75;0.0;3;0.0;0.0;1.0
1500;0.0;3.4810000000000003;2.732;0.749;0.0;3;0.0;0.0;1.0
1500;0.0;3.471;2.721;0.75;0.0;3;0.0;0.0;1.0
1500;0.015;3.498;2.733;0.765;0.0;3;0.0;0.0;1.0
1500;0.016;3.813;3.048;0.765;0.0;3;0.0;0.0;1.0
1500;0.0;3.694;2.943;0.751;0.0;3;0.0;0.0;1.0
1500;0.015;3.588;2.839;0.749;0.0;3;0.0;0.0;1.0
1500;0.016;3.597;2.848;0.749;0.0;3;0.0;0.0;1.0
1500;0.016;3.7350000000000003;2.986;0.749;0.0;3;0.0;0.0;1.0
1500;0.0;3.5300000000000002;2.781;0.749;0.0;3;0.0;0.0;1.0
1500;0.015;3.4690000000000003;2.72;0.749;0.0;3;0.0;0.0;1.0
1500;0.016;3.484;2.718;0.766;0.0;3;0.0;0.0;1.0
1500;0.016;3.609;2.859;0.75;0.0;3;0.0;0.0;1.0
1500;0.015;3.467;2.718;0.749;0.0;3;0.0;0.0;1.0
1500;0.0;3.467;2.718;0.749;0.0;3;0.0;0.0;1.0
1500;0.0;3.453;2.703;0.75;0.0;3;0.0;0.0;1.0
1500;0.015;3.6710000000000003;2.922;0.749;0.0;3;0.0;0.0;1.0
1500;0.016;3.586;2.828;0.758;0.0;3;0.0;0.0;1.0
1500;0.016;3.468;2.719;0.749;0.0;3;0.0;0.0;1.0
1500;0.0;3.468;2.719;0.749;0.0;3;0.0;0.0;1.0
1500;0.015;3.477;2.719;0.758;0.0;3;0.0;0.0;1.0
1500;0.016;3.498;2.749;0.749;0.0;3;0.0;0.0;1.0
1500;0.016;3.625;2.859;0.766;0.0;3;0.0;0.0;1.0
1500;0.015;3.5460000000000003;2.797;0.749;0.0;3;0.0;0.0;1.0
1500;0.0;3.5940000000000003;2.829;0.765;0.0;3;0.0;0.0;1.0
1500;0.016;3.641;2.797;0.844;0.0;3;0.0;0.0;1.0
1500;0.015;3.469;2.703;0.766;0.0;3;0.0;0.0;1.0
1500;0.0;3.484;2.734;0.75;0.0;3;0.0;0.0;1.0
1500;0.0;3.547;2.797;0.75;0.0;3;0.0;0.0;1.0
1500;0.016;3.765;3.016;0.749;0.0;3;0.0;0.0;1.0
1500;0.015;3.4850000000000003;2.736;0.749;0.0;3;0.0;0.0;1.0
1500;0.0;3.5949999999999998;2.719;0.876;0.0;3;0.0;0.0;1.0
1500;0.016;3.468;2.719;0.749;0.0;3;0.0;0.0;1.0
1500;0.016;3.453;2.703;0.75;0.0;3;0.0;0.0;1.0
1500;0.015;3.546;2.796;0.75;0.0;3;0.0;0.0;1.0
1500;0.0;3.536;2.785;0.751;0.0;3;0.0;0.0;1.0
1500;0.0;3.5300000000000002;2.765;0.765;0.0;3;0.0;0.0;1.0
1500;0.015;3.531;2.766;0.765;0.0;3;0.0;0.0;1.0
1500;0.016;3.516;2.766;0.75;0.0;3;0.0;0.0;1.0
1500;0.016;3.5140000000000002;2.765;0.749;0.0;3;0.0;0.0;1.0
1500;0.0;3.5300000000000002;2.765;0.765;0.0;3;0.0;0.0;1.0
1500;0.015;3.532;2.782;0.75;0.0;3;0.0;0.0;1.0
1500;0.016;3.593;2.844;0.749;0.0;3;0.0;0.0;1.0
1500;0.016;3.625;2.86;0.765;0.0;3;0.0;0.0;1.0
1500;0.015;4.328;3.579;0.749;0.0;3;0.0;0.0;1.0
1500;0.016;4.359;3.61;0.749;0.0;3;0.0;0.0;1.0
1500;0.0;4.046;3.297;0.749;0.0;3;0.0;0.0;1.0
1500;0.0;4.0840000000000005;3.329;0.755;0.0;3;0.0;0.0;1.0
1500;0.016;4.127;3.378;0.749;0.0;3;0.0;0.0;1.0
1500;0.016;4.216;3.467;0.749;0.0;3;0.0;0.0;1.0
1500;0.0;4.437;3.688;0.749;0.0;3;0.0;0.0;1.0
1500;0.0;5.029999999999999;4.281;0.749;0.0;3;0.0;0.0;1.0
1500;0.016;3.766;3.016;0.75;0.0;3;0.0;0.0;1.0
1500;0.015;3.486;2.736;0.75;0.0;3;0.0;0.0;1.0
1500;0.016;3.453;2.703;0.75;0.0;3;0.0;0.0;1.0
1500;0.0;3.452;2.703;0.749;0.0;3;0.0;0.0;1.0
1500;0.016;3.469;2.719;0.75;0.0;3;0.0;0.0;1.0
1500;0.015;3.469;2.719;0.75;0.0;3;0.0;0.0;1.0
1500;0.0;3.499;2.749;0.75;0.0;3;0.0;0.0;1.0
