> Constructing 1 formulas with 3 vc-instances and reducing them to hypergraphs.

  Testing assignments , Progress 56,99%, current: 34503 14419 
  Testing assignments , Progress 57,00%, current: 34509 51173 
  Testing assignments , Progress 57,01%, current: 34516 27386 
  Testing assignments , Progress 57,02%, current: 34523 3599 
  Testing assignments , Progress 57,03%, current: 34529 40353 
  Testing assignments , Progress 57,04%, current: 34536 16566 
  Testing assignments , Progress 57,06%, current: 34542 53320 
  Testing assignments , Progress 57,07%, current: 34549 29533 
  Testing assignments , Progress 57,08%, current: 34556 5746 
  Testing assignments , Progress 57,09%, current: 34562 42500 
  Testing assignments , Progress 57,10%, current: 34569 18713 
  Testing assignments , Progress 57,11%, current: 34575 55467 
  Testing assignments , Progress 57,12%, current: 34582 31680 
  Testing assignments , Progress 57,13%, current: 34589 7893 
  Testing assignments , Progress 57,14%, current: 34595 44647 
  Testing assignments , Progress 57,15%, current: 34602 20860 
  Testing assignments , Progress 57,16%, current: 34608 57614 
  Testing assignments , Progress 57,18%, current: 34615 33827 
  Testing assignments , Progress 57,19%, current: 34622 10040 
  Testing assignments , Progress 57,20%, current: 34628 46794 
  Testing assignments , Progress 57,21%, current: 34635 23007 
  Testing assignments , Progress 57,22%, current: 34641 59761 
  Testing assignments , Progress 57,23%, current: 34648 35974 
  Testing assignments , Progress 57,24%, current: 34655 12187 
  Testing assignments , Progress 57,25%, current: 34661 48941 
  Testing assignments , Progress 57,26%, current: 34668 25154 
  Testing assignments , Progress 57,27%, current: 34675 1367 
  Testing assignments , Progress 57,28%, current: 34681 38121 
  Testing assignments , Progress 57,30%, current: 34688 14334 
  Testing assignments , Progress 57,31%, current: 34694 51088 
  Testing assignments , Progress 57,32%, current: 34701 27301 
  Testing assignments , Progress 57,33%, current: 34708 3514 
  Testing assignments , Progress 57,34%, current: 34714 40268 
  Testing assignments , Progress 57,35%, current: 34721 16481 
  Testing assignments , Progress 57,36%, current: 34727 53235 
  Testing assignments , Progress 57,37%, current: 34734 29448 
  Testing assignments , Progress 57,38%, current: 34741 5661 
  Testing assignments , Progress 57,39%, current: 34747 42415 
  Testing assignments , Progress 57,40%, current: 34754 18628 
  Testing assignments , Progress 57,42%, current: 34760 55382 
  Testing assignments , Progress 57,43%, current: 34767 31595 
  Testing assignments , Progress 57,44%, current: 34774 7808 
  Testing assignments , Progress 57,45%, current: 34780 44562 
  Testing assignments , Progress 57,46%, current: 34787 20775 
  Testing assignments , Progress 57,47%, current: 34793 57529 
  Testing assignments , Progress 57,48%, current: 34800 33742 
  Testing assignments , Progress 57,49%, current: 34807 9955 
  Testing assignments , Progress 57,50%, current: 34813 46709 
  Testing assignments , Progress 57,51%, current: 34820 22922 
  Testing assignments , Progress 57,52%, current: 34826 59676 
  Testing assignments , Progress 57,54%, current: 34833 35889 
  Testing assignments , Progress 57,55%, current: 34840 12102 
  Testing assignments , Progress 57,56%, current: 34846 48856 
  Testing assignments , Progress 57,57%, current: 34853 25069 
  Testing assignments , Progress 57,58%, current: 34860 1282 
  Testing assignments , Progress 57,59%, current: 34866 38036 
  Testing assignments , Progress 57,60%, current: 34873 14249 
  Testing assignments , Progress 57,61%, current: 34879 51003 
  Testing assignments , Progress 57,62%, current: 34886 27216 
  Testing assignments , Progress 57,63%, current: 34893 3429 
  Testing assignments , Progress 57,64%, current: 34899 40183 
  Testing assignments , Progress 57,66%, current: 34906 16396 
  Testing assignments , Progress 57,67%, current: 34912 53150 
  Testing assignments , Progress 57,68%, current: 34919 29363 
  Testing assignments , Progress 57,69%, current: 34926 5576 
  Testing assignments , Progress 57,70%, current: 34932 42330 
  Testing assignments , Progress 57,71%, current: 34939 18543 
  Testing assignments , Progress 57,72%, current: 34945 55297 
  Testing assignments , Progress 57,73%, current: 34952 31510 
  Testing assignments , Progress 57,74%, current: 34959 7723 
  Testing assignments , Progress 57,75%, current: 34965 44477 
  Testing assignments , Progress 57,76%, current: 34972 20690 
  Testing assignments , Progress 57,78%, current: 34978 57444 
  Testing assignments , Progress 57,79%, current: 34985 33657 
  Testing assignments , Progress 57,80%, current: 34992 9870 
  Testing assignments , Progress 57,81%, current: 34998 46624 
  Testing assignments , Progress 57,82%, current: 35005 22837 
  Testing assignments , Progress 57,83%, current: 35011 59591 
  Testing assignments , Progress 57,84%, current: 35018 35804 
  Testing assignments , Progress 57,85%, current: 35025 12017 
  Testing assignments , Progress 57,86%, current: 35031 48771 
  Testing assignments , Progress 57,87%, current: 35038 24984 
  Testing assignments , Progress 57,88%, current: 35045 1197 
  Testing assignments , Progress 57,90%, current: 35051 37951 
  Testing assignments , Progress 57,91%, current: 35058 14164 
  Testing assignments , Progress 57,92%, current: 35064 50918 
  Testing assignments , Progress 57,93%, current: 35071 27131 
  Testing assignments , Progress 57,94%, current: 35078 3344 
  Testing assignments , Progress 57,95%, current: 35084 40098 
  Testing assignments , Progress 57,96%, current: 35091 16311 
  Testing assignments , Progress 57,97%, current: 35097 53065 
  Testing assignments , Progress 57,98%, current: 35104 29278 
  Testing assignments , Progress 57,99%, current: 35111 5491 
  Testing assignments , Progress 58,00%, current: 35117 42245 
  Testing assignments , Progress 58,02%, current: 35124 18458 
  Testing assignments , Progress 58,03%, current: 35130 55212 
  Testing assignments , Progress 58,04%, current: 35137 31425 
  Testing assignments , Progress 58,05%, current: 35144 7638 
  Testing assignments , Progress 58,06%, current: 35150 44392 
  Testing assignments , Progress 58,07%, current: 35157 20605 
  Testing assignments , Progress 58,08%, current: 35163 57359 
  Testing assignments , Progress 58,09%, current: 35170 33572 
  Testing assignments , Progress 58,10%, current: 35177 9785 
  Testing assignments , Progress 58,11%, current: 35183 46539 
  Testing assignments , Progress 58,12%, current: 35190 22752 
  Testing assignments , Progress 58,14%, current: 35196 59506 
  Testing assignments , Progress 58,15%, current: 35203 35719 
  Testing assignments , Progress 58,16%, current: 35210 11932 
  Testing assignments , Progress 58,17%, current: 35216 48686 
  Testing assignments , Progress 58,18%, current: 35223 24899 
  Testing assignments , Progress 58,19%, current: 35230 1112 
  Testing assignments , Progress 58,20%, current: 35236 37866 
  Testing assignments , Progress 58,21%, current: 35243 14079 
  Testing assignments , Progress 58,22%, current: 35249 50833 
  Testing assignments , Progress 58,23%, current: 35256 27046 
  Testing assignments , Progress 58,24%, current: 35263 3259 
  Testing assignments , Progress 58,26%, current: 35269 40013 
  Testing assignments , Progress 58,27%, current: 35276 16226 
  Testing assignments , Progress 58,28%, current: 35282 52980 
  Testing assignments , Progress 58,29%, current: 35289 29193 
  Testing assignments , Progress 58,30%, current: 35296 5406 
  Testing assignments , Progress 58,31%, current: 35302 42160 
  Testing assignments , Progress 58,32%, current: 35309 18373 
  Testing assignments , Progress 58,33%, current: 35315 55127 
  Testing assignments , Progress 58,34%, current: 35322 31340 
  Testing assignments , Progress 58,35%, current: 35329 7553 
  Testing assignments , Progress 58,36%, current: 35335 44307 
  Testing assignments , Progress 58,38%, current: 35342 20520 
  Testing assignments , Progress 58,39%, current: 35348 57274 
  Testing assignments , Progress 58,40%, current: 35355 33487 
  Testing assignments , Progress 58,41%, current: 35362 9700 
  Testing assignments , Progress 58,42%, current: 35368 46454 
  Testing assignments , Progress 58,43%, current: 35375 22667 
  Testing assignments , Progress 58,44%, current: 35381 59421 
  Testing assignments , Progress 58,45%, current: 35388 35634 
  Testing assignments , Progress 58,46%, current: 35395 11847 
  Testing assignments , Progress 58,47%, current: 35401 48601 
  Testing assignments , Progress 58,49%, current: 35408 24814 
  Testing assignments , Progress 58,50%, current: 35415 1027 
  Testing assignments , Progress 58,51%, current: 35421 37781 
  Testing assignments , Progress 58,52%, current: 35428 13994 
  Testing assignments , Progress 58,53%, current: 35434 50748 
  Testing assignments , Progress 58,54%, current: 35441 26961 
  Testing assignments , Progress 58,55%, current: 35448 3174 
  Testing assignments , Progress 58,56%, current: 35454 39928 
  Testing assignments , Progress 58,57%, current: 35461 16141 
  Testing assignments , Progress 58,58%, current: 35467 52895 
  Testing assignments , Progress 58,59%, current: 35474 29108 
  Testing assignments , Progress 58,61%, current: 35481 5321 
  Testing assignments , Progress 58,62%, current: 35487 42075 
  Testing assignments , Progress 58,63%, current: 35494 18288 
  Testing assignments , Progress 58,64%, current: 35500 55042 
  Testing assignments , Progress 58,65%, current: 35507 31255 
  Testing assignments , Progress 58,66%, current: 35514 7468 
  Testing assignments , Progress 58,67%, current: 35520 44222 
  Testing assignments , Progress 58,68%, current: 35527 20435 
  Testing assignments , Progress 58,69%, current: 35533 57189 
  Testing assignments , Progress 58,70%, current: 35540 33402 
  Testing assignments , Progress 58,71%, current: 35547 9615 
  Testing assignments , Progress 58,73%, current: 35553 46369 
  Testing assignments , Progress 58,74%, current: 35560 22582 
  Testing assignments , Progress 58,75%, current: 35566 59336 
  Testing assignments , Progress 58,76%, current: 35573 35549 
  Testing assignments , Progress 58,77%, current: 35580 11762 
  Testing assignments , Progress 58,78%, current: 35586 48516 
  Testing assignments , Progress 58,79%, current: 35593 24729 
  Testing assignments , Progress 58,80%, current: 35600 942 
  Testing assignments , Progress 58,81%, current: 35606 37696 
  Testing assignments , Progress 58,82%, current: 35613 13909 
  Testing assignments , Progress 58,83%, current: 35619 50663 
  Testing assignments , Progress 58,85%, current: 35626 26876 
  Testing assignments , Progress 58,86%, current: 35633 3089 
  Testing assignments , Progress 58,87%, current: 35639 39843 
  Testing assignments , Progress 58,88%, current: 35646 16056 
  Testing assignments , Progress 58,89%, current: 35652 52810 
  Testing assignments , Progress 58,90%, current: 35659 29023 
  Testing assignments , Progress 58,91%, current: 35666 5236 
  Testing assignments , Progress 58,92%, current: 35672 41990 
  Testing assignments , Progress 58,93%, current: 35679 18203 
  Testing assignments , Progress 58,94%, current: 35685 54957 
  Testing assignments , Progress 58,95%, current: 35692 31170 
  Testing assignments , Progress 58,97%, current: 35699 7383 
  Testing assignments , Progress 58,98%, current: 35705 44137 
  Testing assignments , Progress 58,99%, current: 35712 20350 
  Testing assignments , Progress 59,00%, current: 35718 57104 
  Testing assignments , Progress 59,01%, current: 35725 33317 
  Testing assignments , Progress 59,02%, current: 35732 9530 
  Testing assignments , Progress 59,03%, current: 35738 46284 
  Testing assignments , Progress 59,04%, current: 35745 22497 
  Testing assignments , Progress 59,05%, current: 35751 59251 
  Testing assignments , Progress 59,06%, current: 35758 35464 
  Testing assignments , Progress 59,07%, current: 35765 11677 
  Testing assignments , Progress 59,09%, current: 35771 48431 
  Testing assignments , Progress 59,10%, current: 35778 24644 
  Testing assignments , Progress 59,11%, current: 35785 857 
  Testing assignments , Progress 59,12%, current: 35791 37611 
  Testing assignments , Progress 59,13%, current: 35798 13824 
  Testing assignments , Progress 59,14%, current: 35804 50578 
  Testing assignments , Progress 59,15%, current: 35811 26791 
  Testing assignments , Progress 59,16%, current: 35818 3004 
  Testing assignments , Progress 59,17%, current: 35824 39758 
  Testing assignments , Progress 59,18%, current: 35831 15971 
  Testing assignments , Progress 59,19%, current: 35837 52725 
  Testing assignments , Progress 59,21%, current: 35844 28938 
  Testing assignments , Progress 59,22%, current: 35851 5151 
  Testing assignments , Progress 59,23%, current: 35857 41905 
  Testing assignments , Progress 59,24%, current: 35864 18118 
  Testing assignments , Progress 59,25%, current: 35870 54872 
  Testing assignments , Progress 59,26%, current: 35877 31085 
  Testing assignments , Progress 59,27%, current: 35884 7298 
  Testing assignments , Progress 59,28%, current: 35890 44052 
  Testing assignments , Progress 59,29%, current: 35897 20265 
  Testing assignments , Progress 59,30%, current: 35903 57019 
  Testing assignments , Progress 59,31%, current: 35910 33232 
  Testing assignments , Progress 59,33%, current: 35917 9445 
  Testing assignments , Progress 59,34%, current: 35923 46199 
  Testing assignments , Progress 59,35%, current: 35930 22412 
  Testing assignments , Progress 59,36%, current: 35936 59166 
  Testing assignments , Progress 59,37%, current: 35943 35379 
  Testing assignments , Progress 59,38%, current: 35950 11592 
  Testing assignments , Progress 59,39%, current: 35956 48346 
  Testing assignments , Progress 59,40%, current: 35963 24559 
  Testing assignments , Progress 59,41%, current: 35970 772 
  Testing assignments , Progress 59,42%, current: 35976 37526 
  Testing assignments , Progress 59,43%, current: 35983 13739 
  Testing assignments , Progress 59,45%, current: 35989 50493 
  Testing assignments , Progress 59,46%, current: 35996 26706 
  Testing assignments , Progress 59,47%, current: 36003 2919 
  Testing assignments , Progress 59,48%, current: 36009 39673 
  Testing assignments , Progress 59,49%, current: 36016 15886 
  Testing assignments , Progress 59,50%, current: 36022 52640 
  Testing assignments , Progress 59,51%, current: 36029 28853 
  Testing assignments , Progress 59,52%, current: 36036 5066 
  Testing assignments , Progress 59,53%, current: 36042 41820 
  Testing assignments , Progress 59,54%, current: 36049 18033 
  Testing assignments , Progress 59,55%, current: 36055 54787 
  Testing assignments , Progress 59,57%, current: 36062 31000 
  Testing assignments , Progress 59,58%, current: 36069 7213 
  Testing assignments , Progress 59,59%, current: 36075 43967 
  Testing assignments , Progress 59,60%, current: 36082 20180 
  Testing assignments , Progress 59,61%, current: 36088 56934 
  Testing assignments , Progress 59,62%, current: 36095 33147 
  Testing assignments , Progress 59,63%, current: 36102 9360 
  Testing assignments , Progress 59,64%, current: 36108 46114 
  Testing assignments , Progress 59,65%, current: 36115 22327 
  Testing assignments , Progress 59,66%, current: 36121 59081 
  Testing assignments , Progress 59,67%, current: 36128 35294 
  Testing assignments , Progress 59,69%, current: 36135 11507 
  Testing assignments , Progress 59,70%, current: 36141 48261 
  Testing assignments , Progress 59,71%, current: 36148 24474 
  Testing assignments , Progress 59,72%, current: 36155 687 
  Testing assignments , Progress 59,73%, current: 36161 37441 
  Testing assignments , Progress 59,74%, current: 36168 13654 
  Testing assignments , Progress 59,75%, current: 36174 50408 
  Testing assignments , Progress 59,76%, current: 36181 26621 
  Testing assignments , Progress 59,77%, current: 36188 2834 
  Testing assignments , Progress 59,78%, current: 36194 39588 
  Testing assignments , Progress 59,79%, current: 36201 15801 
  Testing assignments , Progress 59,81%, current: 36207 52555 
  Testing assignments , Progress 59,82%, current: 36214 28768 
  Testing assignments , Progress 59,83%, current: 36221 4981 
  Testing assignments , Progress 59,84%, current: 36227 41735 
  Testing assignments , Progress 59,85%, current: 36234 17948 
  Testing assignments , Progress 59,86%, current: 36240 54702 
  Testing assignments , Progress 59,87%, current: 36247 30915 
  Testing assignments , Progress 59,88%, current: 36254 7128 
  Testing assignments , Progress 59,89%, current: 36260 43882 
  Testing assignments , Progress 59,90%, current: 36267 20095 
  Testing assignments , Progress 59,91%, current: 36273 56849 
  Testing assignments , Progress 59,93%, current: 36280 33062 
  Testing assignments , Progress 59,94%, current: 36287 9275 
  Testing assignments , Progress 59,95%, current: 36293 46029 
  Testing assignments , Progress 59,96%, current: 36300 22242 
  Testing assignments , Progress 59,97%, current: 36306 58996 
  Testing assignments , Progress 59,98%, current: 36313 35209 
  Testing assignments , Progress 59,99%, current: 36320 11422 
  Testing assignments , Progress 60,00%, current: 36326 48176 
  Testing assignments , Progress 60,01%, current: 36333 24389 
  Testing assignments , Progress 60,02%, current: 36340 602 
  Testing assignments , Progress 60,03%, current: 36346 37356 
  Testing assignments , Progress 60,05%, current: 36353 13569 
  Testing assignments , Progress 60,06%, current: 36359 50323 
  Testing assignments , Progress 60,07%, current: 36366 26536 
  Testing assignments , Progress 60,08%, current: 36373 2749 
  Testing assignments , Progress 60,09%, current: 36379 39503 
  Testing assignments , Progress 60,10%, current: 36386 15716 
  Testing assignments , Progress 60,11%, current: 36392 52470 
  Testing assignments , Progress 60,12%, current: 36399 28683 
  Testing assignments , Progress 60,13%, current: 36406 4896 
  Testing assignments , Progress 60,14%, current: 36412 41650 
  Testing assignments , Progress 60,15%, current: 36419 17863 
  Testing assignments , Progress 60,17%, current: 36425 54617 
  Testing assignments , Progress 60,18%, current: 36432 30830 
  Testing assignments , Progress 60,19%, current: 36439 7043 
  Testing assignments , Progress 60,20%, current: 36445 43797 
  Testing assignments , Progress 60,21%, current: 36452 20010 
  Testing assignments , Progress 60,22%, current: 36458 56764 
  Testing assignments , Progress 60,23%, current: 36465 32977 
  Testing assignments , Progress 60,24%, current: 36472 9190 
  Testing assignments , Progress 60,25%, current: 36478 45944 
  Testing assignments , Progress 60,26%, current: 36485 22157 
  Testing assignments , Progress 60,27%, current: 36491 58911 
  Testing assignments , Progress 60,29%, current: 36498 35124 
  Testing assignments , Progress 60,30%, current: 36505 11337 
  Testing assignments , Progress 60,31%, current: 36511 48091 
  Testing assignments , Progress 60,32%, current: 36518 24304 
  Testing assignments , Progress 60,33%, current: 36525 517 
  Testing assignments , Progress 60,34%, current: 36531 37271 
  Testing assignments , Progress 60,35%, current: 36538 13484 
  Testing assignments , Progress 60,36%, current: 36544 50238 
  Testing assignments , Progress 60,37%, current: 36551 26451 
  Testing assignments , Progress 60,38%, current: 36558 2664 
  Testing assignments , Progress 60,39%, current: 36564 39418 
  Testing assignments , Progress 60,41%, current: 36571 15631 
  Testing assignments , Progress 60,42%, current: 36577 52385 
  Testing assignments , Progress 60,43%, current: 36584 28598 
  Testing assignments , Progress 60,44%, current: 36591 4811 
  Testing assignments , Progress 60,45%, current: 36597 41565 
  Testing assignments , Progress 60,46%, current: 36604 17778 
  Testing assignments , Progress 60,47%, current: 36610 54532 
  Testing assignments , Progress 60,48%, current: 36617 30745 
  Testing assignments , Progress 60,49%, current: 36624 6958 
  Testing assignments , Progress 60,50%, current: 36630 43712 
  Testing assignments , Progress 60,51%, current: 36637 19925 
  Testing assignments , Progress 60,53%, current: 36643 56679 
  Testing assignments , Progress 60,54%, current: 36650 32892 
  Testing assignments , Progress 60,55%, current: 36657 9105 
  Testing assignments , Progress 60,56%, current: 36663 45859 
  Testing assignments , Progress 60,57%, current: 36670 22072 
  Testing assignments , Progress 60,58%, current: 36676 58826 
  Testing assignments , Progress 60,59%, current: 36683 35039 
  Testing assignments , Progress 60,60%, current: 36690 11252 
  Testing assignments , Progress 60,61%, current: 36696 48006 
  Testing assignments , Progress 60,62%, current: 36703 24219 
  Testing assignments , Progress 60,63%, current: 36710 432 
  Testing assignments , Progress 60,65%, current: 36716 37186 
  Testing assignments , Progress 60,66%, current: 36723 13399 
  Testing assignments , Progress 60,67%, current: 36729 50153 
  Testing assignments , Progress 60,68%, current: 36736 26366 
  Testing assignments , Progress 60,69%, current: 36743 2579 
  Testing assignments , Progress 60,70%, current: 36749 39333 
  Testing assignments , Progress 60,71%, current: 36756 15546 
  Testing assignments , Progress 60,72%, current: 36762 52300 
  Testing assignments , Progress 60,73%, current: 36769 28513 
  Testing assignments , Progress 60,74%, current: 36776 4726 
  Testing assignments , Progress 60,76%, current: 36782 41480 
  Testing assignments , Progress 60,77%, current: 36789 17693 
  Testing assignments , Progress 60,78%, current: 36795 54447 
  Testing assignments , Progress 60,79%, current: 36802 30660 
  Testing assignments , Progress 60,80%, current: 36809 6873 
  Testing assignments , Progress 60,81%, current: 36815 43627 
  Testing assignments , Progress 60,82%, current: 36822 19840 
  Testing assignments , Progress 60,83%, current: 36828 56594 
  Testing assignments , Progress 60,84%, current: 36835 32807 
  Testing assignments , Progress 60,85%, current: 36842 9020 
  Testing assignments , Progress 60,86%, current: 36848 45774 
  Testing assignments , Progress 60,88%, current: 36855 21987 
  Testing assignments , Progress 60,89%, current: 36861 58741 
  Testing assignments , Progress 60,90%, current: 36868 34954 
  Testing assignments , Progress 60,91%, current: 36875 11167 
  Testing assignments , Progress 60,92%, current: 36881 47921 
  Testing assignments , Progress 60,93%, current: 36888 24134 
  Testing assignments , Progress 60,94%, current: 36895 347 
  Testing assignments , Progress 60,95%, current: 36901 37101 
  Testing assignments , Progress 60,96%, current: 36908 13314 
  Testing assignments , Progress 60,97%, current: 36914 50068 
  Testing assignments , Progress 60,98%, current: 36921 26281 
  Testing assignments , Progress 61,00%, current: 36928 2494 
  Testing assignments , Progress 61,01%, current: 36934 39248 
  Testing assignments , Progress 61,02%, current: 36941 15461 
  Testing assignments , Progress 61,03%, current: 36947 52215 
  Testing assignments , Progress 61,04%, current: 36954 28428 
  Testing assignments , Progress 61,05%, current: 36961 4641 
  Testing assignments , Progress 61,06%, current: 36967 41395 
  Testing assignments , Progress 61,07%, current: 36974 17608 
  Testing assignments , Progress 61,08%, current: 36980 54362 
  Testing assignments , Progress 61,09%, current: 36987 30575 
  Testing assignments , Progress 61,10%, current: 36994 6788 
  Testing assignments , Progress 61,12%, current: 37000 43542 
  Testing assignments , Progress 61,13%, current: 37007 19755 
  Testing assignments , Progress 61,14%, current: 37013 56509 
  Testing assignments , Progress 61,15%, current: 37020 32722 
  Testing assignments , Progress 61,16%, current: 37027 8935 
  Testing assignments , Progress 61,17%, current: 37033 45689 
  Testing assignments , Progress 61,18%, current: 37040 21902 
  Testing assignments , Progress 61,19%, current: 37046 58656 
  Testing assignments , Progress 61,20%, current: 37053 34869 
  Testing assignments , Progress 61,21%, current: 37060 11082 
  Testing assignments , Progress 61,22%, current: 37066 47836 
  Testing assignments , Progress 61,24%, current: 37073 24049 
  Testing assignments , Progress 61,25%, current: 37080 262 
  Testing assignments , Progress 61,26%, current: 37086 37016 
  Testing assignments , Progress 61,27%, current: 37093 13229 
  Testing assignments , Progress 61,28%, current: 37099 49983 
  Testing assignments , Progress 61,29%, current: 37106 26196 
  Testing assignments , Progress 61,30%, current: 37113 2409 
  Testing assignments , Progress 61,31%, current: 37119 39163 
  Testing assignments , Progress 61,32%, current: 37126 15376 
  Testing assignments , Progress 61,33%, current: 37132 52130 
  Testing assignments , Progress 61,34%, current: 37139 28343 
  Testing assignments , Progress 61,36%, current: 37146 4556 
  Testing assignments , Progress 61,37%, current: 37152 41310 
  Testing assignments , Progress 61,38%, current: 37159 17523 
  Testing assignments , Progress 61,39%, current: 37165 54277 
  Testing assignments , Progress 61,40%, current: 37172 30490 
  Testing assignments , Progress 61,41%, current: 37179 6703 
  Testing assignments , Progress 61,42%, current: 37185 43457 
  Testing assignments , Progress 61,43%, current: 37192 19670 
  Testing assignments , Progress 61,44%, current: 37198 56424 
  Testing assignments , Progress 61,45%, current: 37205 32637 
  Testing assignments , Progress 61,46%, current: 37212 8850 
  Testing assignments , Progress 61,48%, current: 37218 45604 
  Testing assignments , Progress 61,49%, current: 37225 21817 
  Testing assignments , Progress 61,50%, current: 37231 58571 
  Testing assignments , Progress 61,51%, current: 37238 34784 
  Testing assignments , Progress 61,52%, current: 37245 10997 
  Testing assignments , Progress 61,53%, current: 37251 47751 
  Testing assignments , Progress 61,54%, current: 37258 23964 
  Testing assignments , Progress 61,55%, current: 37265 177 
  Testing assignments , Progress 61,56%, current: 37271 36931 
  Testing assignments , Progress 61,57%, current: 37278 13144 
  Testing assignments , Progress 61,58%, current: 37284 49898 
  Testing assignments , Progress 61,60%, current: 37291 26111 
  Testing assignments , Progress 61,61%, current: 37298 2324 
  Testing assignments , Progress 61,62%, current: 37304 39078 
  Testing assignments , Progress 61,63%, current: 37311 15291 
  Testing assignments , Progress 61,64%, current: 37317 52045 
  Testing assignments , Progress 61,65%, current: 37324 28258 
  Testing assignments , Progress 61,66%, current: 37331 4471 
  Testing assignments , Progress 61,67%, current: 37337 41225 
  Testing assignments , Progress 61,68%, current: 37344 17438 
  Testing assignments , Progress 61,69%, current: 37350 54192 
  Testing assignments , Progress 61,70%, current: 37357 30405 
  Testing assignments , Progress 61,72%, current: 37364 6618 
  Testing assignments , Progress 61,73%, current: 37370 43372 
  Testing assignments , Progress 61,74%, current: 37377 19585 
  Testing assignments , Progress 61,75%, current: 37383 56339 
  Testing assignments , Progress 61,76%, current: 37390 32552 
  Testing assignments , Progress 61,77%, current: 37397 8765 
  Testing assignments , Progress 61,78%, current: 37403 45519 
  Testing assignments , Progress 61,79%, current: 37410 21732 
  Testing assignments , Progress 61,80%, current: 37416 58486 
  Testing assignments , Progress 61,81%, current: 37423 34699 
  Testing assignments , Progress 61,82%, current: 37430 10912 
  Testing assignments , Progress 61,84%, current: 37436 47666 
  Testing assignments , Progress 61,85%, current: 37443 23879 
  Testing assignments , Progress 61,86%, current: 37450 92 
  Testing assignments , Progress 61,87%, current: 37456 36846 
  Testing assignments , Progress 61,88%, current: 37463 13059 
  Testing assignments , Progress 61,89%, current: 37469 49813 
  Testing assignments , Progress 61,90%, current: 37476 26026 
  Testing assignments , Progress 61,91%, current: 37483 2239 
  Testing assignments , Progress 61,92%, current: 37489 38993 
  Testing assignments , Progress 61,93%, current: 37496 15206 
  Testing assignments , Progress 61,94%, current: 37502 51960 
  Testing assignments , Progress 61,96%, current: 37509 28173 
  Testing assignments , Progress 61,97%, current: 37516 4386 
  Testing assignments , Progress 61,98%, current: 37522 41140 
  Testing assignments , Progress 61,99%, current: 37529 17353 
  Testing assignments , Progress 62,00%, current: 37535 54107 
  Testing assignments , Progress 62,01%, current: 37542 30320 
  Testing assignments , Progress 62,02%, current: 37549 6533 
  Testing assignments , Progress 62,03%, current: 37555 43287 
  Testing assignments , Progress 62,04%, current: 37562 19500 
  Testing assignments , Progress 62,05%, current: 37568 56254 
  Testing assignments , Progress 62,06%, current: 37575 32467 
  Testing assignments , Progress 62,08%, current: 37582 8680 
  Testing assignments , Progress 62,09%, current: 37588 45434 
  Testing assignments , Progress 62,10%, current: 37595 21647 
  Testing assignments , Progress 62,11%, current: 37601 58401 
  Testing assignments , Progress 62,12%, current: 37608 34614 
  Testing assignments , Progress 62,13%, current: 37615 10827 
  Testing assignments , Progress 62,14%, current: 37621 47581 
  Testing assignments , Progress 62,15%, current: 37628 23794 
  Testing assignments , Progress 62,16%, current: 37635 7 
  Testing assignments , Progress 62,17%, current: 37641 36761 
  Testing assignments , Progress 62,18%, current: 37648 12974 
  Testing assignments , Progress 62,20%, current: 37654 49728 
  Testing assignments , Progress 62,21%, current: 37661 25941 
  Testing assignments , Progress 62,22%, current: 37668 2154 
  Testing assignments , Progress 62,23%, current: 37674 38908 
  Testing assignments , Progress 62,24%, current: 37681 15121 
  Testing assignments , Progress 62,25%, current: 37687 51875 
  Testing assignments , Progress 62,26%, current: 37694 28088 
  Testing assignments , Progress 62,27%, current: 37701 4301 
  Testing assignments , Progress 62,28%, current: 37707 41055 
  Testing assignments , Progress 62,29%, current: 37714 17268 
  Testing assignments , Progress 62,30%, current: 37720 54022 
  Testing assignments , Progress 62,32%, current: 37727 30235 
  Testing assignments , Progress 62,33%, current: 37734 6448 
  Testing assignments , Progress 62,34%, current: 37740 43202 
  Testing assignments , Progress 62,35%, current: 37747 19415 
  Testing assignments , Progress 62,36%, current: 37753 56169 
  Testing assignments , Progress 62,37%, current: 37760 32382 
  Testing assignments , Progress 62,38%, current: 37767 8595 
  Testing assignments , Progress 62,39%, current: 37773 45349 
  Testing assignments , Progress 62,40%, current: 37780 21562 
  Testing assignments , Progress 62,41%, current: 37786 58316 
  Testing assignments , Progress 62,42%, current: 37793 34529 
  Testing assignments , Progress 62,44%, current: 37800 10742 
  Testing assignments , Progress 62,45%, current: 37806 47496 
  Testing assignments , Progress 62,46%, current: 37813 23709 
  Testing assignments , Progress 62,47%, current: 37819 60463 
  Testing assignments , Progress 62,48%, current: 37826 36676 
  Testing assignments , Progress 62,49%, current: 37833 12889 
  Testing assignments , Progress 62,50%, current: 37839 49643 
  Testing assignments , Progress 62,51%, current: 37846 25856 
  Testing assignments , Progress 62,52%, current: 37853 2069 
  Testing assignments , Progress 62,53%, current: 37859 38823 
  Testing assignments , Progress 62,54%, current: 37866 15036 
  Testing assignments , Progress 62,56%, current: 37872 51790 
  Testing assignments , Progress 62,57%, current: 37879 28003 
  Testing assignments , Progress 62,58%, current: 37886 4216 
  Testing assignments , Progress 62,59%, current: 37892 40970 
  Testing assignments , Progress 62,60%, current: 37899 17183 
  Testing assignments , Progress 62,61%, current: 37905 53937 
  Testing assignments , Progress 62,62%, current: 37912 30150 
