nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges
3000;18.079;13.145000000000001;11.957;1.188;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3000.0;7140.0
3000;25.941;10.143;8.939;1.204;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3000.0;7242.0
3000;24.548;12.689;11.503;1.186;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3000.0;7199.0
3000;27.869;10.563;9.422;1.141;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3000.0;7176.0
3000;24.378;11.094;9.923;1.171;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3000.0;7269.0
3000;34.597;12.346;11.236;1.11;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3000.0;7117.0
3000;24.879;10.158999999999999;9.001;1.158;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3000.0;7234.0
3000;25.503;13.36;12.157;1.203;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3000.0;7118.0
3000;15.033;9.846;8.689;1.157;0.0;12;1.0;1.0;1.0;11.0;11.0;-1;2.0;3000.0;7120.0
3200;15.879;13.785;12.486;1.299;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3200.0;7567.0
3200;13.409;15.642;14.282;1.36;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3200.0;7593.0
3200;33.614;11.359;10.078;1.281;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3200.0;7691.0
3200;20.101;14.893;13.518;1.375;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3200.0;7787.0
3200;31.986;11.565;10.251;1.314;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3200.0;7670.0
3200;29.394;13.788;12.538;1.25;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3200.0;7547.0
3200;17.824;11.950000000000001;10.544;1.406;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3200.0;7697.0
3200;20.33;13.391;12.063;1.328;0.0;12;1.0;1.0;1.0;11.0;11.0;-1;2.0;3200.0;7613.0
3200;39.82;13.078000000000001;11.672;1.406;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3200.0;7693.0
3200;38.584;12.347;10.94;1.407;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3200.0;7795.0
3400;44.376;15.203999999999999;13.626;1.578;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3400.0;8209.0
3400;25.83;14.771;13.224;1.547;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3400.0;8172.0
3400;24.66;14.689;13.111;1.578;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3400.0;8323.0
3400;45.321;15.676;14.113;1.563;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3400.0;8230.0
3400;42.913;13.253;11.737;1.516;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3400.0;8184.0
3400;39.583;16.206;14.628;1.578;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3400.0;8111.0
3400;41.742;15.814;14.314;1.5;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3400.0;8013.0
3400;26.753;13.673;12.048;1.625;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3400.0;8143.0
3400;21.413;15.334999999999999;13.741;1.594;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3400.0;8200.0
3400;36.588;13.719000000000001;12.278;1.441;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3400.0;8091.0
3600;34.63;16.64;15.033;1.607;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3600.0;8597.0
3600;40.16;17.345;15.627;1.718;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3600.0;8719.0
3600;41.254;14.517999999999999;12.908;1.61;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3600.0;8672.0
3600;33.832;17.753;16.191;1.562;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3600.0;8427.0
3600;37.606;15.423;13.704;1.719;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3600.0;8715.0
3600;30.636;16.544;14.81;1.734;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3600.0;8647.0
3600;23.208;17.174;15.361;1.813;0.0;12;1.0;1.0;1.0;13.0;12.0;-1;2.0;3600.0;8609.0
3600;27.565;15.128;13.345;1.783;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3600.0;8677.0
3600;36.618;17.939;16.22;1.719;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3600.0;8650.0
3600;37.49;15.409;13.675;1.734;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3600.0;8774.0
3800;42.163;18.154;16.372;1.782;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3800.0;9108.0
3800;29.372;18.974999999999998;17.24;1.735;0.0;12;1.0;1.0;1.0;11.0;11.0;-1;2.0;3800.0;8837.0
3800;40.945;16.967;15.108;1.859;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3800.0;8948.0
3800;36.579;18.21;16.335;1.875;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3800.0;9145.0
3800;31.103;19.742;17.805;1.937;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3800.0;9277.0
3800;35.658;16.668;14.761;1.907;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3800.0;9051.0
3800;26.601;18.31;16.404;1.906;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3800.0;9063.0
3800;44.104;19.616;17.663;1.953;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3800.0;9125.0
3800;28.399;16.36;14.454;1.906;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3800.0;9064.0
3800;54.416;18.758000000000003;16.94;1.818;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3800.0;9030.0
4000;37.753;21.362;19.345;2.017;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;4000.0;9533.0
4000;35.304;20.023;17.945;2.078;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;4000.0;9487.0
4000;55.234;19.037;16.771;2.266;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;4000.0;9636.0
4000;41.349;20.906;18.75;2.156;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;4000.0;9607.0
4000;52.096;21.254;19.082;2.172;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;4000.0;9634.0
