nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges;pipe_1_timeout;pipe_2_timeout;
200;-1;0.156;0.062;0.094;0.0;58;-1;0;-1;147;250;2;1.975;200;359;-1;0;
200;-1;0.14100000000000001;0.078;0.063;0.0;58;-1;0;-1;160;281;2;1.975;200;383;-1;0;
200;-1;0.17099999999999999;0.078;0.093;0.0;58;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.126;0.047;0.079;0.0;58;-1;0;-1;150;245;2;1.975;200;357;-1;0;
200;-1;0.297;0.219;0.078;0.0;59;-1;0;-1;158;281;2;1.975;200;381;-1;0;
200;-1;0.17099999999999999;0.093;0.078;0.0;59;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;0.125;0.063;0.062;0.0;59;-1;0;-1;165;293;2;1.98;200;387;-1;0;
200;-1;0.157;0.063;0.094;0.0;59;-1;0;-1;94;156;2;1.98;200;372;-1;0;
200;-1;0.14;0.062;0.078;0.0;59;-1;0;-1;160;284;2;1.97;200;391;-1;0;
200;-1;0.14100000000000001;0.047;0.094;0.0;59;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;-1.0;0.062;0.047;197.068;59;-1;0;-1;182;342;2;1.975;200;359;-1;1;
200;-1;0.14;0.078;0.062;0.0;59;-1;0;-1;160;281;2;1.975;200;383;-1;0;
200;-1;0.172;0.078;0.094;0.0;59;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.125;0.047;0.078;0.0;59;-1;0;-1;150;245;2;1.975;200;357;-1;0;
200;-1;0.297;0.219;0.078;0.0;60;-1;0;-1;158;281;2;1.975;200;381;-1;0;
200;-1;0.17099999999999999;0.093;0.078;0.0;60;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;0.126;0.063;0.063;0.0;60;-1;0;-1;165;293;2;1.98;200;387;-1;0;
200;-1;0.156;0.063;0.093;0.0;60;-1;0;-1;94;156;2;1.98;200;372;-1;0;
200;-1;0.14100000000000001;0.062;0.079;0.0;60;-1;0;-1;160;284;2;1.97;200;391;-1;0;
200;-1;0.125;0.047;0.078;0.0;60;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;-1.0;0.062;0.0;0.0;60;-1;0;-1;-1;-1;2;1.975;200;359;-1;1;
200;-1;0.156;0.078;0.078;0.0;60;-1;0;-1;160;281;2;1.975;200;383;-1;0;
200;-1;0.156;0.078;0.078;0.0;60;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.125;0.047;0.078;0.0;60;-1;0;-1;150;245;2;1.975;200;357;-1;0;
200;-1;-1.0;0.219;0.015;195.987;61;-1;0;-1;194;376;2;1.975;200;381;-1;1;
200;-1;0.187;0.093;0.094;0.0;61;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;0.14100000000000001;0.063;0.078;0.0;61;-1;0;-1;165;293;2;1.98;200;387;-1;0;
200;-1;0.173;0.063;0.11;0.0;61;-1;0;-1;143;251;2;1.98;200;372;-1;0;
200;-1;0.156;0.062;0.094;0.0;61;-1;0;-1;160;284;2;1.97;200;391;-1;0;
200;-1;0.157;0.047;0.11;0.0;61;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;-1.0;0.062;0.0;0.0;61;-1;0;-1;-1;-1;2;1.975;200;359;-1;1;
200;-1;0.17099999999999999;0.078;0.093;0.0;61;-1;0;-1;160;281;2;1.975;200;383;-1;0;
200;-1;0.188;0.078;0.11;0.0;61;-1;0;-1;153;270;2;1.975;200;382;-1;0;
200;-1;0.14;0.047;0.093;0.0;61;-1;0;-1;150;245;2;1.975;200;357;-1;0;
200;-1;-1.0;0.219;0.0;0.0;62;-1;0;-1;-1;-1;2;1.975;200;381;-1;1;
200;-1;0.203;0.093;0.11;0.0;62;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;-1.0;0.063;0.015;196.403;62;-1;0;-1;196;384;2;1.98;200;387;-1;1;
200;-1;0.188;0.063;0.125;0.0;62;-1;0;-1;143;251;2;1.98;200;372;-1;0;
200;-1;0.17099999999999999;0.062;0.109;0.0;62;-1;0;-1;160;284;2;1.97;200;391;-1;0;
200;-1;0.156;0.047;0.109;0.0;62;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;-1.0;0.062;0.0;0.0;62;-1;0;-1;-1;-1;2;1.975;200;359;-1;1;
200;-1;0.156;0.078;0.078;0.0;62;-1;0;-1;160;281;2;1.975;200;383;-1;0;
200;-1;0.188;0.078;0.11;0.0;62;-1;0;-1;153;270;2;1.975;200;382;-1;0;
200;-1;0.156;0.047;0.109;0.0;62;-1;0;-1;150;245;2;1.975;200;357;-1;0;
200;-1;-1.0;0.219;0.0;0.0;63;-1;0;-1;-1;-1;2;1.975;200;381;-1;1;
200;-1;0.187;0.093;0.094;0.0;63;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;-1.0;0.063;0.0;0.0;63;-1;0;-1;-1;-1;2;1.98;200;387;-1;1;
200;-1;0.188;0.063;0.125;0.0;63;-1;0;-1;143;251;2;1.98;200;372;-1;0;
200;-1;0.156;0.062;0.094;0.0;63;-1;0;-1;160;284;2;1.97;200;391;-1;0;
200;-1;0.156;0.047;0.109;0.0;63;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;-1.0;0.062;0.0;0.0;63;-1;0;-1;-1;-1;2;1.975;200;359;-1;1;
200;-1;0.16599999999999998;0.078;0.088;0.0;63;-1;0;-1;160;281;2;1.975;200;383;-1;0;
200;-1;0.188;0.078;0.11;0.0;63;-1;0;-1;153;270;2;1.975;200;382;-1;0;
200;-1;0.14;0.047;0.093;0.0;63;-1;0;-1;150;245;2;1.975;200;357;-1;0;
200;-1;-1.0;0.219;0.0;0.0;64;-1;0;-1;-1;-1;2;1.975;200;381;-1;1;
200;-1;0.187;0.093;0.094;0.0;64;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;-1.0;0.063;0.0;0.0;64;-1;0;-1;-1;-1;2;1.98;200;387;-1;1;
200;-1;0.172;0.063;0.109;0.0;64;-1;0;-1;143;251;2;1.98;200;372;-1;0;
200;-1;0.158;0.062;0.096;0.0;64;-1;0;-1;160;284;2;1.97;200;391;-1;0;
200;-1;0.14100000000000001;0.047;0.094;0.0;64;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;-1.0;0.062;0.0;0.0;64;-1;0;-1;-1;-1;2;1.975;200;359;-1;1;
200;-1;0.17099999999999999;0.078;0.093;0.0;64;-1;0;-1;160;281;2;1.975;200;383;-1;0;
200;-1;0.188;0.078;0.11;0.0;64;-1;0;-1;153;270;2;1.975;200;382;-1;0;
200;-1;-1.0;0.047;0.031;196.932;64;-1;0;-1;186;344;2;1.975;200;357;-1;1;
200;-1;-1.0;0.219;0.0;0.0;65;-1;0;-1;-1;-1;2;1.975;200;381;-1;1;
200;-1;0.181;0.093;0.088;0.0;65;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;-1.0;0.063;0.0;0.0;65;-1;0;-1;-1;-1;2;1.98;200;387;-1;1;
200;-1;0.188;0.063;0.125;0.0;65;-1;0;-1;143;251;2;1.98;200;372;-1;0;
200;-1;0.156;0.062;0.094;0.0;65;-1;0;-1;160;284;2;1.97;200;391;-1;0;
200;-1;0.156;0.047;0.109;0.0;65;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;-1.0;0.062;0.0;0.0;65;-1;0;-1;-1;-1;2;1.975;200;359;-1;1;
200;-1;-1.0;0.078;0.016;196.236;65;-1;0;-1;194;378;2;1.975;200;383;-1;1;
200;-1;0.182;0.078;0.104;0.0;65;-1;0;-1;153;270;2;1.975;200;382;-1;0;
200;-1;-1.0;0.047;0.0;0.0;65;-1;0;-1;-1;-1;2;1.975;200;357;-1;1;
200;-1;-1.0;0.219;0.0;0.0;66;-1;0;-1;-1;-1;2;1.975;200;381;-1;1;
200;-1;0.202;0.093;0.109;0.0;66;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;-1.0;0.063;0.0;0.0;66;-1;0;-1;-1;-1;2;1.98;200;387;-1;1;
200;-1;0.188;0.063;0.125;0.0;66;-1;0;-1;143;251;2;1.98;200;372;-1;0;
200;-1;0.172;0.062;0.11;0.0;66;-1;0;-1;160;284;2;1.97;200;391;-1;0;
200;-1;0.156;0.047;0.109;0.0;66;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;-1.0;0.062;0.0;0.0;66;-1;0;-1;-1;-1;2;1.975;200;359;-1;1;
200;-1;-1.0;0.078;0.0;0.0;66;-1;0;-1;-1;-1;2;1.975;200;383;-1;1;
200;-1;0.172;0.078;0.094;0.0;66;-1;0;-1;153;270;2;1.975;200;382;-1;0;
200;-1;-1.0;0.047;0.0;0.0;66;-1;0;-1;-1;-1;2;1.975;200;357;-1;1;
200;-1;-1.0;0.219;0.0;0.0;67;-1;0;-1;-1;-1;2;1.975;200;381;-1;1;
200;-1;0.202;0.093;0.109;0.0;67;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;-1.0;0.063;0.0;0.0;67;-1;0;-1;-1;-1;2;1.98;200;387;-1;1;
200;-1;-1.0;0.063;0.047;195.928;67;-1;0;-1;185;358;2;1.98;200;372;-1;1;
200;-1;0.14;0.062;0.078;0.0;67;-1;0;-1;160;284;2;1.97;200;391;-1;0;
200;-1;-1.0;0.047;0.015;195.869;67;-1;0;-1;195;380;2;1.975;200;384;-1;1;
200;-1;-1.0;0.062;0.0;0.0;67;-1;0;-1;-1;-1;2;1.975;200;359;-1;1;
200;-1;-1.0;0.078;0.0;0.0;67;-1;0;-1;-1;-1;2;1.975;200;383;-1;1;
200;-1;0.157;0.078;0.079;0.0;67;-1;0;-1;153;270;2;1.975;200;382;-1;0;
200;-1;-1.0;0.047;0.0;0.0;67;-1;0;-1;-1;-1;2;1.975;200;357;-1;1;
200;-1;-1.0;0.219;0.0;0.0;68;-1;0;-1;-1;-1;2;1.975;200;381;-1;1;
200;-1;-1.0;0.093;0.015;195.72;68;-1;0;-1;198;387;2;1.975;200;388;-1;1;
200;-1;-1.0;0.063;0.0;0.0;68;-1;0;-1;-1;-1;2;1.98;200;387;-1;1;
200;-1;-1.0;0.063;0.0;0.0;68;-1;0;-1;-1;-1;2;1.98;200;372;-1;1;
200;-1;0.134;0.062;0.072;0.0;68;-1;0;-1;160;284;2;1.97;200;391;-1;0;
200;-1;-1.0;0.047;0.0;0.0;68;-1;0;-1;-1;-1;2;1.975;200;384;-1;1;
200;-1;-1.0;0.062;0.0;0.0;68;-1;0;-1;-1;-1;2;1.975;200;359;-1;1;
200;-1;-1.0;0.078;0.0;0.0;68;-1;0;-1;-1;-1;2;1.975;200;383;-1;1;
200;-1;0.156;0.078;0.078;0.0;68;-1;0;-1;153;270;2;1.975;200;382;-1;0;
200;-1;-1.0;0.047;0.0;0.0;68;-1;0;-1;-1;-1;2;1.975;200;357;-1;1;
200;-1;-1.0;0.219;0.0;0.0;69;-1;0;-1;-1;-1;2;1.975;200;381;-1;1;
200;-1;-1.0;0.093;0.0;0.0;69;-1;0;-1;-1;-1;2;1.975;200;388;-1;1;
200;-1;-1.0;0.063;0.0;0.0;69;-1;0;-1;-1;-1;2;1.98;200;387;-1;1;
200;-1;-1.0;0.063;0.0;0.0;69;-1;0;-1;-1;-1;2;1.98;200;372;-1;1;
200;-1;-1.0;0.062;0.015;195.864;69;-1;0;-1;199;391;2;1.97;200;391;-1;1;
200;-1;-1.0;0.047;0.0;0.0;69;-1;0;-1;-1;-1;2;1.975;200;384;-1;1;
200;-1;-1.0;0.062;0.0;0.0;69;-1;0;-1;-1;-1;2;1.975;200;359;-1;1;
200;-1;-1.0;0.078;0.0;0.0;69;-1;0;-1;-1;-1;2;1.975;200;383;-1;1;
200;-1;-1.0;0.078;0.031;195.765;69;-1;0;-1;192;375;2;1.975;200;382;-1;1;
200;-1;-1.0;0.047;0.0;0.0;69;-1;0;-1;-1;-1;2;1.975;200;357;-1;1;
