nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges;pipe_1_timeout;pipe_2_timeout
198;-1;0.376;0.266;0.11;0.0;79;-1;0.0;-1;184.0;368.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.359;0.266;0.093;0.0;80;-1;0.0;-1;190.0;457.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.391;0.266;0.125;0.0;81;-1;0.0;-1;196.0;537.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.391;0.266;0.125;0.0;82;-1;0.0;-1;196.0;537.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.376;0.266;0.11;0.0;83;-1;0.0;-1;196.0;537.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.36;0.266;0.094;0.0;84;-1;0.0;-1;198.0;626.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.359;0.266;0.093;0.0;85;-1;0.0;-1;198.0;626.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.34400000000000003;0.266;0.078;0.0;86;-1;0.0;-1;198.0;626.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.34400000000000003;0.266;0.078;0.0;87;-1;0.0;-1;198.0;626.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.328;0.266;0.062;0.0;88;-1;0.0;-1;198.0;716.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.329;0.266;0.063;0.0;89;-1;0.0;-1;198.0;716.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.329;0.266;0.063;0.0;90;-1;0.0;-1;198.0;716.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.328;0.266;0.062;0.0;91;-1;0.0;-1;198.0;716.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
