nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges;pipe_1_timeout;pipe_2_timeout
198;-1;0.277;0.224;0.052;0.001;59;-1;0.0;-1;97.0;140.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.276;0.224;0.051;0.001;60;-1;0.0;-1;97.0;140.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.279;0.224;0.055;0.0;61;-1;0.0;-1;97.0;140.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.281;0.224;0.057;0.0;62;-1;0.0;-1;97.0;140.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.276;0.224;0.051;0.001;63;-1;0.0;-1;97.0;140.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.276;0.224;0.051;0.001;64;-1;0.0;-1;97.0;140.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.307;0.224;0.082;0.001;65;-1;0.0;-1;124.0;211.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.28900000000000003;0.224;0.064;0.001;66;-1;0.0;-1;124.0;211.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.28900000000000003;0.224;0.064;0.001;67;-1;0.0;-1;124.0;211.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.28700000000000003;0.224;0.063;0.0;68;-1;0.0;-1;124.0;211.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.3;0.224;0.075;0.001;69;-1;0.0;-1;146.0;286.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.298;0.224;0.073;0.001;70;-1;0.0;-1;146.0;286.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.301;0.224;0.076;0.001;71;-1;0.0;-1;146.0;286.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.3;0.224;0.075;0.001;72;-1;0.0;-1;146.0;286.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.299;0.224;0.074;0.001;73;-1;0.0;-1;146.0;286.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.306;0.224;0.081;0.001;74;-1;0.0;-1;146.0;286.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
