file;n;c_par;density;k;Pipe 1 time;Pipe 1 result;Reduction time;Reduced nodes;Reduced edges;Kernel time;Kernel nodes;Kernel edges;HS-ST time;Pipe 2 time;Pipe 2 result;Pipe 1 == Pipe 2;Pipe 1 timeout;Pipe 2 timeout;
bara_alb_n_200_m_1_3.txt;200;2;0.995;58;-1.0;-1;0.047;200;159;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;58;-1.0;-1;0.047;200;191;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;58;-1.0;-1;0.044;200;190;0.0;-1;-1;0.0;0.044;1;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;58;-1.0;-1;0.047;200;197;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;58;-1.0;-1;0.031;200;182;0.0;-1;-1;0.0;0.031;1;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;58;-1.0;-1;0.047;200;178;0.062;0;0;0.016;0.125;1;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;58;-1.0;-1;0.046;200;196;0.078;0;0;0.0;0.124;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;59;-1.0;-1;0.187;200;175;0.0;-1;-1;0.0;0.187;1;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;59;-1.0;-1;0.078;200;197;0.078;0;0;0.0;0.156;1;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;59;-1.0;-1;0.047;200;190;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;59;-1.0;-1;0.047;200;159;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;59;-1.0;-1;0.047;200;191;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;59;-1.0;-1;0.044;200;190;0.0;-1;-1;0.0;0.044;1;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;59;-1.0;-1;0.047;200;197;0.063;0;0;0.0;0.11;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;59;-1.0;-1;0.031;200;182;0.0;-1;-1;0.0;0.031;1;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;59;-1.0;-1;0.047;200;178;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;59;-1.0;-1;0.046;200;196;0.078;0;0;0.0;0.124;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;60;-1.0;-1;0.187;200;175;0.0;-1;-1;0.0;0.187;1;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;60;-1.0;-1;0.078;200;197;0.0;-1;-1;0.0;0.078;1;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;60;-1.0;-1;0.047;200;190;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;60;-1.0;-1;0.047;200;159;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;60;-1.0;-1;0.047;200;191;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;60;-1.0;-1;0.044;200;190;0.0;-1;-1;0.0;0.044;1;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;60;-1.0;-1;0.047;200;197;0.081;0;0;0.0;0.128;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;60;-1.0;-1;0.031;200;182;0.0;-1;-1;0.0;0.031;1;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;60;-1.0;-1;0.047;200;178;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;60;-1.0;-1;0.046;200;196;0.078;0;0;0.0;0.124;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;61;-1.0;-1;0.187;200;175;0.0;-1;-1;0.0;0.187;1;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;61;-1.0;-1;0.078;200;197;0.0;-1;-1;0.0;0.078;1;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;61;-1.0;-1;0.047;200;190;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;61;-1.0;-1;0.047;200;159;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;61;-1.0;-1;0.047;200;191;0.078;0;0;0.0;0.125;1;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;61;-1.0;-1;0.044;200;190;0.0;-1;-1;0.0;0.044;1;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;61;-1.0;-1;0.047;200;197;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;61;-1.0;-1;0.031;200;182;0.0;-1;-1;0.0;0.031;1;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;61;-1.0;-1;0.047;200;178;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;61;-1.0;-1;0.046;200;196;0.094;0;0;0.0;0.14;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;62;-1.0;-1;0.187;200;175;0.0;-1;-1;0.0;0.187;1;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;62;-1.0;-1;0.078;200;197;0.0;-1;-1;0.0;0.078;1;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;62;-1.0;-1;0.047;200;190;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;62;-1.0;-1;0.047;200;159;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;62;-1.0;-1;0.047;200;191;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;62;-1.0;-1;0.044;200;190;0.0;-1;-1;0.0;0.044;1;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;62;-1.0;-1;0.047;200;197;0.078;0;0;0.0;0.125;1;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;62;-1.0;-1;0.031;200;182;0.0;-1;-1;0.0;0.031;1;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;62;-1.0;-1;0.047;200;178;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;62;-1.0;-1;0.046;200;196;0.078;0;0;0.0;0.124;1;-1;-1;0;
