nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges;pipe_1_timeout;pipe_2_timeout;
200;-1;0.188;0.094;0.094;0.0;27;-1;0;-1;87;148;2;2.95;200;539;-1;0;
200;-1;0.218;0.093;0.125;0.0;27;-1;0;-1;99;188;2;2.955;200;567;-1;0;
200;-1;0.156;0.094;0.062;0.0;27;-1;0;-1;51;79;2;2.95;200;581;-1;0;
200;-1;0.173;0.063;0.11;0.0;27;-1;0;-1;72;124;2;2.95;200;581;-1;0;
200;-1;0.203;0.078;0.125;0.0;27;-1;0;-1;96;161;2;2.95;200;576;-1;0;
200;-1;0.21800000000000003;0.078;0.14;0.0;27;-1;0;-1;111;216;2;2.955;200;569;-1;0;
200;-1;0.157;0.047;0.11;0.0;27;-1;0;-1;90;161;2;2.95;200;583;-1;0;
200;-1;0.132;0.054;0.078;0.0;27;-1;0;-1;82;149;2;2.955;200;571;-1;0;
200;-1;0.28200000000000003;0.187;0.095;0.0;28;-1;0;-1;76;134;2;2.955;200;568;-1;0;
200;-1;0.281;0.156;0.125;0.0;28;-1;0;-1;114;218;2;2.95;200;587;-1;0;
200;-1;0.187;0.094;0.093;0.0;28;-1;0;-1;87;148;2;2.95;200;539;-1;0;
200;-1;0.218;0.093;0.125;0.0;28;-1;0;-1;99;188;2;2.955;200;567;-1;0;
200;-1;0.188;0.094;0.094;0.0;28;-1;0;-1;63;103;2;2.95;200;581;-1;0;
200;-1;0.172;0.063;0.109;0.0;28;-1;0;-1;72;124;2;2.95;200;581;-1;0;
200;-1;0.188;0.078;0.11;0.0;28;-1;0;-1;96;161;2;2.95;200;576;-1;0;
200;-1;0.25;0.078;0.172;0.0;28;-1;0;-1;111;216;2;2.955;200;569;-1;0;
200;-1;0.172;0.047;0.125;0.0;28;-1;0;-1;90;161;2;2.95;200;583;-1;0;
200;-1;0.164;0.054;0.11;0.0;28;-1;0;-1;82;149;2;2.955;200;571;-1;0;
200;-1;0.299;0.187;0.111;0.001;29;-1;0;-1;76;134;2;2.955;200;568;-1;0;
200;-1;0.29400000000000004;0.156;0.138;0.0;29;-1;0;-1;114;218;2;2.95;200;587;-1;0;
200;-1;0.188;0.094;0.094;0.0;29;-1;0;-1;87;148;2;2.95;200;539;-1;0;
200;-1;0.218;0.093;0.125;0.0;29;-1;0;-1;99;188;2;2.955;200;567;-1;0;
200;-1;0.187;0.094;0.093;0.0;29;-1;0;-1;63;103;2;2.95;200;581;-1;0;
200;-1;0.173;0.063;0.11;0.0;29;-1;0;-1;72;124;2;2.95;200;581;-1;0;
200;-1;0.17099999999999999;0.078;0.093;0.0;29;-1;0;-1;96;161;2;2.95;200;576;-1;0;
200;-1;0.21899999999999997;0.078;0.141;0.0;29;-1;0;-1;111;216;2;2.955;200;569;-1;0;
200;-1;0.14100000000000001;0.047;0.094;0.0;29;-1;0;-1;90;161;2;2.95;200;583;-1;0;
200;-1;0.179;0.054;0.125;0.0;29;-1;0;-1;94;177;2;2.955;200;571;-1;0;
200;-1;0.28;0.187;0.093;0.0;30;-1;0;-1;76;134;2;2.955;200;568;-1;0;
200;-1;0.297;0.156;0.141;0.0;30;-1;0;-1;130;258;2;2.95;200;587;-1;0;
200;-1;0.188;0.094;0.094;0.0;30;-1;0;-1;87;148;2;2.95;200;539;-1;0;
200;-1;0.218;0.093;0.125;0.0;30;-1;0;-1;99;188;2;2.955;200;567;-1;0;
200;-1;0.172;0.094;0.078;0.0;30;-1;0;-1;63;103;2;2.95;200;581;-1;0;
200;-1;0.203;0.063;0.14;0.0;30;-1;0;-1;114;213;2;2.95;200;581;-1;0;
200;-1;0.188;0.078;0.11;0.0;30;-1;0;-1;107;190;2;2.95;200;576;-1;0;
200;-1;0.201;0.078;0.123;0.0;30;-1;0;-1;111;216;2;2.955;200;569;-1;0;
200;-1;0.14100000000000001;0.047;0.094;0.0;30;-1;0;-1;90;161;2;2.95;200;583;-1;0;
200;-1;0.163;0.054;0.109;0.0;30;-1;0;-1;94;177;2;2.955;200;571;-1;0;
200;-1;0.281;0.187;0.094;0.0;31;-1;0;-1;76;134;2;2.955;200;568;-1;0;
200;-1;0.281;0.156;0.125;0.0;31;-1;0;-1;130;258;2;2.95;200;587;-1;0;
200;-1;0.173;0.094;0.079;0.0;31;-1;0;-1;87;148;2;2.95;200;539;-1;0;
200;-1;0.202;0.093;0.109;0.0;31;-1;0;-1;99;188;2;2.955;200;567;-1;0;
200;-1;0.20400000000000001;0.094;0.11;0.0;31;-1;0;-1;86;145;2;2.95;200;581;-1;0;
200;-1;0.20400000000000001;0.063;0.125;0.016;31;-1;0;-1;114;213;2;2.95;200;581;-1;0;
200;-1;0.187;0.078;0.109;0.0;31;-1;0;-1;107;190;2;2.95;200;576;-1;0;
200;-1;0.21899999999999997;0.078;0.141;0.0;31;-1;0;-1;111;216;2;2.955;200;569;-1;0;
200;-1;0.172;0.047;0.125;0.0;31;-1;0;-1;108;198;2;2.95;200;583;-1;0;
200;-1;0.163;0.054;0.109;0.0;31;-1;0;-1;93;176;2;2.955;200;571;-1;0;
200;-1;0.297;0.187;0.11;0.0;32;-1;0;-1;96;169;2;2.955;200;568;-1;0;
200;-1;0.297;0.156;0.141;0.0;32;-1;0;-1;130;258;2;2.95;200;587;-1;0;
200;-1;0.172;0.094;0.078;0.0;32;-1;0;-1;87;148;2;2.95;200;539;-1;0;
200;-1;0.202;0.093;0.109;0.0;32;-1;0;-1;99;188;2;2.955;200;567;-1;0;
200;-1;0.188;0.094;0.094;0.0;32;-1;0;-1;86;145;2;2.95;200;581;-1;0;
200;-1;0.203;0.063;0.14;0.0;32;-1;0;-1;114;213;2;2.95;200;581;-1;0;
200;-1;0.203;0.078;0.125;0.0;32;-1;0;-1;107;190;2;2.95;200;576;-1;0;
200;-1;0.21800000000000003;0.078;0.14;0.0;32;-1;0;-1;111;216;2;2.955;200;569;-1;0;
200;-1;0.172;0.047;0.125;0.0;32;-1;0;-1;108;198;2;2.95;200;583;-1;0;
200;-1;0.164;0.054;0.11;0.0;32;-1;0;-1;93;176;2;2.955;200;571;-1;0;
200;-1;0.297;0.187;0.11;0.0;33;-1;0;-1;93;166;2;2.955;200;568;-1;0;
200;-1;0.28200000000000003;0.156;0.126;0.0;33;-1;0;-1;130;258;2;2.95;200;587;-1;0;
200;-1;0.188;0.094;0.094;0.0;33;-1;0;-1;87;148;2;2.95;200;539;-1;0;
200;-1;0.218;0.093;0.125;0.0;33;-1;0;-1;99;188;2;2.955;200;567;-1;0;
200;-1;0.219;0.094;0.125;0.0;33;-1;0;-1;99;180;2;2.95;200;581;-1;0;
200;-1;0.203;0.063;0.14;0.0;33;-1;0;-1;114;213;2;2.95;200;581;-1;0;
200;-1;0.203;0.078;0.125;0.0;33;-1;0;-1;107;190;2;2.95;200;576;-1;0;
200;-1;0.235;0.078;0.157;0.0;33;-1;0;-1;111;216;2;2.955;200;569;-1;0;
200;-1;0.172;0.047;0.125;0.0;33;-1;0;-1;108;198;2;2.95;200;583;-1;0;
200;-1;0.194;0.054;0.14;0.0;33;-1;0;-1;93;176;2;2.955;200;571;-1;0;
200;-1;0.312;0.187;0.125;0.0;34;-1;0;-1;93;166;2;2.955;200;568;-1;0;
200;-1;0.281;0.156;0.125;0.0;34;-1;0;-1;130;258;2;2.95;200;587;-1;0;
200;-1;0.188;0.094;0.094;0.0;34;-1;0;-1;107;186;2;2.95;200;539;-1;0;
200;-1;0.203;0.093;0.11;0.0;34;-1;0;-1;99;188;2;2.955;200;567;-1;0;
200;-1;0.203;0.094;0.109;0.0;34;-1;0;-1;99;180;2;2.95;200;581;-1;0;
200;-1;0.215;0.063;0.151;0.001;34;-1;0;-1;114;213;2;2.95;200;581;-1;0;
200;-1;0.176;0.078;0.098;0.0;34;-1;0;-1;107;190;2;2.95;200;576;-1;0;
200;-1;0.21000000000000002;0.078;0.131;0.001;34;-1;0;-1;111;216;2;2.955;200;569;-1;0;
200;-1;0.159;0.047;0.111;0.001;34;-1;0;-1;108;198;2;2.95;200;583;-1;0;
200;-1;0.168;0.054;0.114;0.0;34;-1;0;-1;93;176;2;2.955;200;571;-1;0;
200;-1;0.293;0.187;0.105;0.001;35;-1;0;-1;93;166;2;2.955;200;568;-1;0;
200;-1;0.28400000000000003;0.156;0.127;0.001;35;-1;0;-1;130;258;2;2.95;200;587;-1;0;
200;-1;0.20500000000000002;0.094;0.11;0.001;35;-1;0;-1;100;179;2;2.95;200;539;-1;0;
200;-1;0.213;0.093;0.119;0.001;35;-1;0;-1;122;240;2;2.955;200;567;-1;0;
200;-1;0.232;0.094;0.138;0.0;35;-1;0;-1;99;180;2;2.95;200;581;-1;0;
200;-1;0.217;0.063;0.153;0.001;35;-1;0;-1;114;213;2;2.95;200;581;-1;0;
200;-1;0.20500000000000002;0.078;0.126;0.001;35;-1;0;-1;107;190;2;2.95;200;576;-1;0;
200;-1;0.236;0.078;0.157;0.001;35;-1;0;-1;111;216;2;2.955;200;569;-1;0;
200;-1;0.184;0.047;0.137;0.0;35;-1;0;-1;108;198;2;2.95;200;583;-1;0;
200;-1;0.177;0.054;0.123;0.0;35;-1;0;-1;93;176;2;2.955;200;571;-1;0;
200;-1;0.33499999999999996;0.187;0.146;0.002;36;-1;0;-1;93;166;2;2.955;200;568;-1;0;
200;-1;0.328;0.156;0.171;0.001;36;-1;0;-1;130;258;2;2.95;200;587;-1;0;
200;-1;0.227;0.094;0.133;0.0;36;-1;0;-1;100;179;2;2.95;200;539;-1;0;
200;-1;0.225;0.093;0.131;0.001;36;-1;0;-1;122;240;2;2.955;200;567;-1;0;
200;-1;0.223;0.094;0.128;0.001;36;-1;0;-1;99;180;2;2.95;200;581;-1;0;
200;-1;0.214;0.063;0.15;0.001;36;-1;0;-1;135;265;2;2.95;200;581;-1;0;
200;-1;0.21000000000000002;0.078;0.131;0.001;36;-1;0;-1;107;190;2;2.95;200;576;-1;0;
200;-1;0.22899999999999998;0.078;0.15;0.001;36;-1;0;-1;131;265;2;2.955;200;569;-1;0;
200;-1;0.16999999999999998;0.047;0.122;0.001;36;-1;0;-1;133;252;2;2.95;200;583;-1;0;
200;-1;0.164;0.054;0.109;0.001;36;-1;0;-1;93;176;2;2.955;200;571;-1;0;
200;-1;0.317;0.187;0.128;0.002;37;-1;0;-1;93;166;2;2.955;200;568;-1;0;
200;-1;0.29500000000000004;0.156;0.138;0.001;37;-1;0;-1;130;258;2;2.95;200;587;-1;0;
200;-1;0.21200000000000002;0.094;0.117;0.001;37;-1;0;-1;100;179;2;2.95;200;539;-1;0;
200;-1;0.219;0.093;0.126;0.0;37;-1;0;-1;122;240;2;2.955;200;567;-1;0;
200;-1;0.23;0.094;0.135;0.001;37;-1;0;-1;99;180;2;2.95;200;581;-1;0;
200;-1;0.211;0.063;0.147;0.001;37;-1;0;-1;135;265;2;2.95;200;581;-1;0;
200;-1;0.21000000000000002;0.078;0.131;0.001;37;-1;0;-1;107;190;2;2.95;200;576;-1;0;
200;-1;0.237;0.078;0.158;0.001;37;-1;0;-1;131;265;2;2.955;200;569;-1;0;
200;-1;0.162;0.047;0.114;0.001;37;-1;0;-1;133;252;2;2.95;200;583;-1;0;
200;-1;0.161;0.054;0.106;0.001;37;-1;0;-1;93;176;2;2.955;200;571;-1;0;
200;-1;0.298;0.187;0.111;0.0;38;-1;0;-1;93;166;2;2.955;200;568;-1;0;
200;-1;0.29500000000000004;0.156;0.138;0.001;38;-1;0;-1;130;258;2;2.95;200;587;-1;0;
200;-1;0.213;0.094;0.118;0.001;38;-1;0;-1;100;179;2;2.95;200;539;-1;0;
200;-1;0.211;0.093;0.118;0.0;38;-1;0;-1;122;240;2;2.955;200;567;-1;0;
200;-1;0.218;0.094;0.123;0.001;38;-1;0;-1;119;230;2;2.95;200;581;-1;0;
200;-1;0.216;0.063;0.152;0.001;38;-1;0;-1;135;265;2;2.95;200;581;-1;0;
200;-1;0.20900000000000002;0.078;0.131;0.0;38;-1;0;-1;130;246;2;2.95;200;576;-1;0;
200;-1;0.22599999999999998;0.078;0.147;0.001;38;-1;0;-1;131;265;2;2.955;200;569;-1;0;
200;-1;0.16999999999999998;0.047;0.123;0.0;38;-1;0;-1;133;252;2;2.95;200;583;-1;0;
200;-1;0.193;0.054;0.138;0.001;38;-1;0;-1;114;221;2;2.955;200;571;-1;0;
200;-1;0.312;0.187;0.124;0.001;39;-1;0;-1;93;166;2;2.955;200;568;-1;0;
200;-1;0.307;0.156;0.15;0.001;39;-1;0;-1;145;302;2;2.95;200;587;-1;0;
200;-1;0.20600000000000002;0.094;0.111;0.001;39;-1;0;-1;100;179;2;2.95;200;539;-1;0;
200;-1;0.227;0.093;0.134;0.0;39;-1;0;-1;122;240;2;2.955;200;567;-1;0;
200;-1;0.243;0.094;0.148;0.001;39;-1;0;-1;119;230;2;2.95;200;581;-1;0;
200;-1;0.2;0.063;0.137;0.0;39;-1;0;-1;150;315;2;2.95;200;581;-1;0;
200;-1;0.199;0.078;0.12;0.001;39;-1;0;-1;130;246;2;2.95;200;576;-1;0;
200;-1;0.23099999999999998;0.078;0.153;0.0;39;-1;0;-1;131;265;2;2.955;200;569;-1;0;
200;-1;0.17400000000000002;0.047;0.113;0.014;39;-1;0;-1;133;252;2;2.95;200;583;-1;0;
200;-1;0.184;0.054;0.13;0.0;39;-1;0;-1;114;221;2;2.955;200;571;-1;0;
200;-1;0.301;0.187;0.113;0.001;40;-1;0;-1;124;230;2;2.955;200;568;-1;0;
200;-1;0.301;0.156;0.145;0.0;40;-1;0;-1;145;302;2;2.95;200;587;-1;0;
200;-1;0.20500000000000002;0.094;0.111;0.0;40;-1;0;-1;100;179;2;2.95;200;539;-1;0;
200;-1;0.221;0.093;0.128;0.0;40;-1;0;-1;122;240;2;2.955;200;567;-1;0;
200;-1;0.222;0.094;0.127;0.001;40;-1;0;-1;119;230;2;2.95;200;581;-1;0;
200;-1;0.213;0.063;0.149;0.001;40;-1;0;-1;150;315;2;2.95;200;581;-1;0;
200;-1;0.21300000000000002;0.078;0.128;0.007;40;-1;0;-1;130;246;2;2.95;200;576;-1;0;
200;-1;0.22299999999999998;0.078;0.145;0.0;40;-1;0;-1;131;265;2;2.955;200;569;-1;0;
200;-1;0.174;0.047;0.126;0.001;40;-1;0;-1;133;252;2;2.95;200;583;-1;0;
200;-1;0.19;0.054;0.135;0.001;40;-1;0;-1;114;221;2;2.955;200;571;-1;0;
200;-1;0.31;0.187;0.123;0.0;41;-1;0;-1;124;230;2;2.955;200;568;-1;0;
200;-1;0.32;0.156;0.162;0.002;41;-1;0;-1;145;302;2;2.95;200;587;-1;0;
200;-1;0.222;0.094;0.128;0.0;41;-1;0;-1;99;178;2;2.95;200;539;-1;0;
200;-1;0.216;0.093;0.123;0.0;41;-1;0;-1;122;240;2;2.955;200;567;-1;0;
200;-1;0.224;0.094;0.13;0.0;41;-1;0;-1;119;230;2;2.95;200;581;-1;0;
200;-1;0.207;0.063;0.144;0.0;41;-1;0;-1;150;315;2;2.95;200;581;-1;0;
200;-1;0.22000000000000003;0.078;0.14;0.002;41;-1;0;-1;130;246;2;2.95;200;576;-1;0;
200;-1;0.23399999999999999;0.078;0.155;0.001;41;-1;0;-1;131;265;2;2.955;200;569;-1;0;
200;-1;0.173;0.047;0.126;0.0;41;-1;0;-1;133;252;2;2.95;200;583;-1;0;
200;-1;0.185;0.054;0.13;0.001;41;-1;0;-1;114;221;2;2.955;200;571;-1;0;
200;-1;0.305;0.187;0.117;0.001;42;-1;0;-1;124;230;2;2.955;200;568;-1;0;
200;-1;0.319;0.156;0.162;0.001;42;-1;0;-1;145;302;2;2.95;200;587;-1;0;
200;-1;0.198;0.094;0.103;0.001;42;-1;0;-1;99;178;2;2.95;200;539;-1;0;
200;-1;0.215;0.093;0.12;0.002;42;-1;0;-1;122;240;2;2.955;200;567;-1;0;
200;-1;0.25;0.094;0.155;0.001;42;-1;0;-1;119;230;2;2.95;200;581;-1;0;
200;-1;0.193;0.063;0.13;0.0;42;-1;0;-1;150;315;2;2.95;200;581;-1;0;
200;-1;0.20500000000000002;0.078;0.127;0.0;42;-1;0;-1;130;246;2;2.95;200;576;-1;0;
200;-1;0.21900000000000003;0.078;0.14;0.001;42;-1;0;-1;131;265;2;2.955;200;569;-1;0;
200;-1;0.183;0.047;0.135;0.001;42;-1;0;-1;149;299;2;2.95;200;583;-1;0;
200;-1;0.187;0.054;0.132;0.001;42;-1;0;-1;114;221;2;2.955;200;571;-1;0;
200;-1;0.319;0.187;0.132;0.0;43;-1;0;-1;145;285;2;2.955;200;568;-1;0;
200;-1;0.307;0.156;0.151;0.0;43;-1;0;-1;145;302;2;2.95;200;587;-1;0;
200;-1;0.21200000000000002;0.094;0.117;0.001;43;-1;0;-1;99;178;2;2.95;200;539;-1;0;
200;-1;0.242;0.093;0.148;0.001;43;-1;0;-1;140;286;2;2.955;200;567;-1;0;
200;-1;0.22;0.094;0.126;0.0;43;-1;0;-1;119;230;2;2.95;200;581;-1;0;
200;-1;0.186;0.063;0.122;0.001;43;-1;0;-1;150;315;2;2.95;200;581;-1;0;
200;-1;0.197;0.078;0.118;0.001;43;-1;0;-1;130;246;2;2.95;200;576;-1;0;
200;-1;0.22000000000000003;0.078;0.134;0.008;43;-1;0;-1;131;265;2;2.955;200;569;-1;0;
200;-1;0.172;0.047;0.124;0.001;43;-1;0;-1;149;299;2;2.95;200;583;-1;0;
200;-1;0.184;0.054;0.129;0.001;43;-1;0;-1;140;278;2;2.955;200;571;-1;0;
200;-1;0.309;0.187;0.121;0.001;44;-1;0;-1;145;285;2;2.955;200;568;-1;0;
200;-1;0.29600000000000004;0.156;0.139;0.001;44;-1;0;-1;145;302;2;2.95;200;587;-1;0;
200;-1;0.20800000000000002;0.094;0.114;0.0;44;-1;0;-1;128;238;2;2.95;200;539;-1;0;
200;-1;0.23600000000000002;0.093;0.138;0.005;44;-1;0;-1;140;286;2;2.955;200;567;-1;0;
200;-1;0.225;0.094;0.13;0.001;44;-1;0;-1;140;289;2;2.95;200;581;-1;0;
200;-1;0.184;0.063;0.12;0.001;44;-1;0;-1;150;315;2;2.95;200;581;-1;0;
200;-1;0.179;0.078;0.101;0.0;44;-1;0;-1;170;360;2;2.95;200;576;-1;0;
200;-1;0.203;0.078;0.125;0.0;44;-1;0;-1;131;265;2;2.955;200;569;-1;0;
200;-1;0.187;0.047;0.139;0.001;44;-1;0;-1;149;299;2;2.95;200;583;-1;0;
200;-1;0.195;0.054;0.14;0.001;44;-1;0;-1;140;278;2;2.955;200;571;-1;0;
200;-1;0.325;0.187;0.137;0.001;45;-1;0;-1;145;285;2;2.955;200;568;-1;0;
200;-1;0.317;0.156;0.161;0.0;45;-1;0;-1;145;302;2;2.95;200;587;-1;0;
200;-1;0.234;0.094;0.139;0.001;45;-1;0;-1;128;238;2;2.95;200;539;-1;0;
200;-1;0.258;0.093;0.164;0.001;45;-1;0;-1;140;286;2;2.955;200;567;-1;0;
200;-1;0.243;0.094;0.149;0.0;45;-1;0;-1;140;289;2;2.95;200;581;-1;0;
200;-1;0.209;0.063;0.146;0.0;45;-1;0;-1;150;315;2;2.95;200;581;-1;0;
200;-1;0.193;0.078;0.114;0.001;45;-1;0;-1;170;360;2;2.95;200;576;-1;0;
200;-1;0.244;0.078;0.165;0.001;45;-1;0;-1;131;265;2;2.955;200;569;-1;0;
200;-1;0.19;0.047;0.143;0.0;45;-1;0;-1;149;299;2;2.95;200;583;-1;0;
200;-1;0.20099999999999998;0.054;0.146;0.001;45;-1;0;-1;140;278;2;2.955;200;571;-1;0;
200;-1;0.32;0.187;0.133;0.0;46;-1;0;-1;145;285;2;2.955;200;568;-1;0;
200;-1;0.32;0.156;0.163;0.001;46;-1;0;-1;145;302;2;2.95;200;587;-1;0;
200;-1;0.231;0.094;0.137;0.0;46;-1;0;-1;128;238;2;2.95;200;539;-1;0;
200;-1;0.228;0.093;0.128;0.007;46;-1;0;-1;167;355;2;2.955;200;567;-1;0;
200;-1;0.253;0.094;0.158;0.001;46;-1;0;-1;140;289;2;2.95;200;581;-1;0;
200;-1;0.194;0.063;0.13;0.001;46;-1;0;-1;171;377;2;2.95;200;581;-1;0;
200;-1;0.21200000000000002;0.078;0.134;0.0;46;-1;0;-1;170;360;2;2.95;200;576;-1;0;
200;-1;0.23399999999999999;0.078;0.155;0.001;46;-1;0;-1;131;265;2;2.955;200;569;-1;0;
200;-1;0.174;0.047;0.127;0.0;46;-1;0;-1;149;299;2;2.95;200;583;-1;0;
200;-1;0.193;0.054;0.139;0.0;46;-1;0;-1;140;278;2;2.955;200;571;-1;0;
200;-1;0.302;0.187;0.115;0.0;47;-1;0;-1;167;349;2;2.955;200;568;-1;0;
200;-1;0.29100000000000004;0.156;0.134;0.001;47;-1;0;-1;168;368;2;2.95;200;587;-1;0;
200;-1;0.229;0.094;0.134;0.001;47;-1;0;-1;128;238;2;2.95;200;539;-1;0;
200;-1;0.20800000000000002;0.093;0.115;0.0;47;-1;0;-1;167;355;2;2.955;200;567;-1;0;
200;-1;0.246;0.094;0.151;0.001;47;-1;0;-1;140;289;2;2.95;200;581;-1;0;
200;-1;0.176;0.063;0.113;0.0;47;-1;0;-1;171;377;2;2.95;200;581;-1;0;
200;-1;0.188;0.078;0.109;0.001;47;-1;0;-1;170;360;2;2.95;200;576;-1;0;
200;-1;0.20800000000000002;0.078;0.129;0.001;47;-1;0;-1;159;334;2;2.955;200;569;-1;0;
200;-1;0.194;0.047;0.146;0.001;47;-1;0;-1;149;299;2;2.95;200;583;-1;0;
200;-1;0.19899999999999998;0.054;0.145;0.0;47;-1;0;-1;140;278;2;2.955;200;571;-1;0;
200;-1;0.303;0.187;0.115;0.001;48;-1;0;-1;167;349;2;2.955;200;568;-1;0;
200;-1;0.28900000000000003;0.156;0.132;0.001;48;-1;0;-1;168;368;2;2.95;200;587;-1;0;
200;-1;0.21100000000000002;0.094;0.116;0.001;48;-1;0;-1;160;313;2;2.95;200;539;-1;0;
200;-1;0.217;0.093;0.123;0.001;48;-1;0;-1;167;355;2;2.955;200;567;-1;0;
200;-1;0.255;0.094;0.16;0.001;48;-1;0;-1;140;289;2;2.95;200;581;-1;0;
200;-1;0.21100000000000002;0.063;0.137;0.011;48;-1;0;-1;171;377;2;2.95;200;581;-1;0;
200;-1;0.202;0.078;0.123;0.001;48;-1;0;-1;170;360;2;2.95;200;576;-1;0;
200;-1;0.21400000000000002;0.078;0.135;0.001;48;-1;0;-1;159;334;2;2.955;200;569;-1;0;
200;-1;0.179;0.047;0.132;0.0;48;-1;0;-1;149;299;2;2.95;200;583;-1;0;
200;-1;0.19;0.054;0.136;0.0;48;-1;0;-1;140;278;2;2.955;200;571;-1;0;
200;-1;0.296;0.187;0.108;0.001;49;-1;0;-1;167;349;2;2.955;200;568;-1;0;
200;-1;0.29500000000000004;0.156;0.138;0.001;49;-1;0;-1;168;368;2;2.95;200;587;-1;0;
200;-1;0.20500000000000002;0.094;0.111;0.0;49;-1;0;-1;160;313;2;2.95;200;539;-1;0;
200;-1;0.21100000000000002;0.093;0.117;0.001;49;-1;0;-1;167;355;2;2.955;200;567;-1;0;
200;-1;0.233;0.094;0.138;0.001;49;-1;0;-1;140;289;2;2.95;200;581;-1;0;
200;-1;0.173;0.063;0.109;0.001;49;-1;0;-1;171;377;2;2.95;200;581;-1;0;
200;-1;0.202;0.078;0.123;0.001;49;-1;0;-1;170;360;2;2.95;200;576;-1;0;
200;-1;0.203;0.078;0.124;0.001;49;-1;0;-1;159;334;2;2.955;200;569;-1;0;
200;-1;0.185;0.047;0.137;0.001;49;-1;0;-1;149;299;2;2.95;200;583;-1;0;
200;-1;0.19899999999999998;0.054;0.144;0.001;49;-1;0;-1;140;278;2;2.955;200;571;-1;0;
200;-1;0.28800000000000003;0.187;0.101;0.0;50;-1;0;-1;167;349;2;2.955;200;568;-1;0;
200;-1;0.28200000000000003;0.156;0.125;0.001;50;-1;0;-1;168;368;2;2.95;200;587;-1;0;
200;-1;0.20800000000000002;0.094;0.113;0.001;50;-1;0;-1;160;313;2;2.95;200;539;-1;0;
200;-1;0.20600000000000002;0.093;0.113;0.0;50;-1;0;-1;167;355;2;2.955;200;567;-1;0;
200;-1;0.18;0.094;0.086;0.0;50;-1;0;-1;187;428;2;2.95;200;581;-1;0;
200;-1;0.19;0.063;0.126;0.001;50;-1;0;-1;171;377;2;2.95;200;581;-1;0;
200;-1;0.196;0.078;0.118;0.0;50;-1;0;-1;170;360;2;2.95;200;576;-1;0;
200;-1;0.21700000000000003;0.078;0.138;0.001;50;-1;0;-1;159;334;2;2.955;200;569;-1;0;
200;-1;0.14600000000000002;0.047;0.098;0.001;50;-1;0;-1;173;369;2;2.95;200;583;-1;0;
200;-1;0.202;0.054;0.132;0.016;50;-1;0;-1;140;278;2;2.955;200;571;-1;0;
200;-1;0.306;0.187;0.119;0.0;51;-1;0;-1;167;349;2;2.955;200;568;-1;0;
200;-1;0.29200000000000004;0.156;0.136;0.0;51;-1;0;-1;168;368;2;2.95;200;587;-1;0;
200;-1;0.20600000000000002;0.094;0.111;0.001;51;-1;0;-1;160;313;2;2.95;200;539;-1;0;
200;-1;0.20500000000000002;0.093;0.111;0.001;51;-1;0;-1;167;355;2;2.955;200;567;-1;0;
200;-1;0.16499999999999998;0.094;0.071;0.0;51;-1;0;-1;187;428;2;2.95;200;581;-1;0;
200;-1;0.137;0.063;0.073;0.001;51;-1;0;-1;189;444;2;2.95;200;581;-1;0;
200;-1;0.196;0.078;0.117;0.001;51;-1;0;-1;170;360;2;2.95;200;576;-1;0;
200;-1;0.20800000000000002;0.078;0.116;0.014;51;-1;0;-1;159;334;2;2.955;200;569;-1;0;
200;-1;0.14900000000000002;0.047;0.101;0.001;51;-1;0;-1;173;369;2;2.95;200;583;-1;0;
200;-1;0.175;0.054;0.12;0.001;51;-1;0;-1;166;348;2;2.955;200;571;-1;0;
200;-1;0.295;0.187;0.107;0.001;52;-1;0;-1;167;349;2;2.955;200;568;-1;0;
200;-1;0.29000000000000004;0.156;0.133;0.001;52;-1;0;-1;168;368;2;2.95;200;587;-1;0;
200;-1;0.203;0.094;0.108;0.001;52;-1;0;-1;160;313;2;2.95;200;539;-1;0;
200;-1;0.20900000000000002;0.093;0.115;0.001;52;-1;0;-1;167;355;2;2.955;200;567;-1;0;
200;-1;0.175;0.094;0.08;0.001;52;-1;0;-1;187;428;2;2.95;200;581;-1;0;
200;-1;0.126;0.063;0.063;0.0;52;-1;0;-1;189;444;2;2.95;200;581;-1;0;
200;-1;0.2;0.078;0.121;0.001;52;-1;0;-1;170;360;2;2.95;200;576;-1;0;
200;-1;0.21400000000000002;0.078;0.136;0.0;52;-1;0;-1;159;334;2;2.955;200;569;-1;0;
200;-1;0.14400000000000002;0.047;0.096;0.001;52;-1;0;-1;173;369;2;2.95;200;583;-1;0;
200;-1;0.177;0.054;0.122;0.001;52;-1;0;-1;166;348;2;2.955;200;571;-1;0;
200;-1;0.28500000000000003;0.187;0.098;0.0;53;-1;0;-1;167;349;2;2.955;200;568;-1;0;
200;-1;0.279;0.156;0.123;0.0;53;-1;0;-1;168;368;2;2.95;200;587;-1;0;
200;-1;0.201;0.094;0.107;0.0;53;-1;0;-1;160;313;2;2.95;200;539;-1;0;
200;-1;0.20700000000000002;0.093;0.114;0.0;53;-1;0;-1;167;355;2;2.955;200;567;-1;0;
200;-1;0.173;0.094;0.079;0.0;53;-1;0;-1;187;428;2;2.95;200;581;-1;0;
200;-1;0.137;0.063;0.074;0.0;53;-1;0;-1;189;444;2;2.95;200;581;-1;0;
200;-1;0.2;0.078;0.122;0.0;53;-1;0;-1;170;360;2;2.95;200;576;-1;0;
