nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges
3400;87.332;14.016;11.97;2.046;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3400.0;9413.0
3400;112.802;14.643;12.391;2.252;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3400.0;9624.0
3400;75.606;14.431999999999999;12.277;2.155;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3400.0;9540.0
3400;141.081;14.401;12.258;2.143;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3400.0;9493.0
3400;117.688;14.361;12.252;2.109;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3400.0;9619.0
3400;125.724;14.219;12.516;1.703;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3400.0;9752.0
3400;111.313;14.318;12.661;1.657;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3400.0;9592.0
3400;115.407;13.842;12.202;1.64;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3400.0;9543.0
3600;113.609;15.691;13.862;1.829;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3600.0;10063.0
3600;172.46;15.335;13.492;1.843;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3600.0;9970.0
3600;93.393;15.533;13.644;1.889;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3600.0;10021.0
3600;93.901;15.66;13.792;1.868;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3600.0;10105.0
3600;82.126;15.398;13.565;1.833;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3600.0;9898.0
3600;93.624;16.361;13.814;2.547;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3600.0;10088.0
3600;117.886;15.847;13.488;2.359;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3600.0;10123.0
3600;120.347;16.018;13.658;2.36;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3600.0;10118.0
3600;138.047;16.237;13.956;2.281;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3600.0;9971.0
3600;98.419;15.658;13.705;1.953;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3600.0;10201.0
3800;136.263;17.47;15.376;2.094;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3800.0;10745.0
3800;119.794;16.595;14.611;1.984;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3800.0;10508.0
3800;137.555;17.596;15.58;2.016;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3800.0;10592.0
3800;123.83;17.473;15.394;2.079;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3800.0;10738.0
3800;99.542;17.36;15.345;2.015;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3800.0;10582.0
3800;126.877;17.41;15.361;2.049;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3800.0;10675.0
3800;122.976;17.89;15.312;2.578;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3800.0;10769.0
3800;122.451;17.927;15.208;2.719;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3800.0;10329.0
3800;126.507;17.569000000000003;14.928;2.641;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3800.0;10553.0
3800;109.478;17.751;15.205;2.546;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3800.0;10462.0
4000;79.057;19.368000000000002;17.068;2.3;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4000.0;11283.0
4000;139.088;19.064;16.877;2.187;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4000.0;11049.0
4000;187.968;18.988999999999997;16.769;2.22;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4000.0;11146.0
4000;72.67;19.184;16.888;2.296;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4000.0;11320.0
4000;145.509;19.231;16.885;2.346;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4000.0;11329.0
4000;87.563;19.121000000000002;16.888;2.233;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4000.0;11154.0
4000;145.715;19.778;16.994;2.784;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4000.0;11179.0
4000;140.257;20.389999999999997;17.423;2.967;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4000.0;11198.0
4000;56.372;20.003999999999998;16.987;3.017;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4000.0;11441.0
4000;92.626;19.753;16.9;2.853;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4000.0;11195.0
4200;139.327;21.295;18.803;2.492;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4200.0;11789.0
4200;73.267;21.288;18.763;2.525;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4200.0;11863.0
4200;138.062;21.353;18.893;2.46;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4200.0;11707.0
4200;124.531;21.285;18.696;2.589;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4200.0;11792.0
4200;114.093;20.902;18.385;2.517;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4200.0;11604.0
4200;94.948;21.79;18.8;2.99;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4200.0;11739.0
4200;159.176;22.106;18.777;3.329;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4200.0;11691.0
4200;181.913;21.926000000000002;18.739;3.187;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4200.0;11753.0
4200;119.632;21.985;18.563;3.422;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4200.0;11616.0
4200;212.967;21.55;19.003;2.547;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4200.0;11906.0
4400;269.59;23.178;20.428;2.75;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4400.0;12359.0
4400;152.876;22.984;20.234;2.75;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;4400.0;12332.0
